"","id","Inflation","InflationMutationen","issue","year"
"13665",35872,0,0,"InflationWord2005","Ergebnis"
"13666",35873,0,0,"InflationWord2005","Ergebnis"
"13667",35874,0,0,"InflationWord2005","Ergebnis"
"13668",35875,0,0,"InflationWord2005","Ergebnis"
"13669",35876,0,0,"InflationWord2005","Ergebnis"
"13670",35877,0,0,"InflationWord2005","Ergebnis"
"13671",35878,0,0,"InflationWord2005","Ergebnis"
"13672",35879,0,0,"InflationWord2005","Ergebnis"
"13673",35880,0,0,"InflationWord2005","Ergebnis"
"13674",35881,0,0,"InflationWord2005","Ergebnis"
"13675",35882,0,0,"InflationWord2005","Ergebnis"
"13676",35883,0,0,"InflationWord2005","Ergebnis"
"13677",35884,0,0,"InflationWord2005","Ergebnis"
"13678",35885,0,0,"InflationWord2005","Ergebnis"
"13679",35886,0,0,"InflationWord2005","Ergebnis"
"13680",35887,0,0,"InflationWord2005","Ergebnis"
"13681",35888,0,0,"InflationWord2005","Ergebnis"
"13682",35889,0,0,"InflationWord2005","Ergebnis"
"13683",35890,0,0,"InflationWord2005","Ergebnis"
"13684",35891,0,0,"InflationWord2005","Ergebnis"
"13685",35892,0,0,"InflationWord2005","Ergebnis"
"13686",35893,0,0,"InflationWord2005","Ergebnis"
"13687",35894,0,0,"InflationWord2005","Ergebnis"
"13688",35895,0,0,"InflationWord2005","Ergebnis"
"13689",35896,0,0,"InflationWord2005","Ergebnis"
"13690",35897,0,0,"InflationWord2005","Ergebnis"
"13691",35898,0,0,"InflationWord2005","Ergebnis"
"13692",35899,0,0,"InflationWord2005","Ergebnis"
"13693",35900,0,0,"InflationWord2005","Ergebnis"
"13694",35901,0,0,"InflationWord2005","Ergebnis"
"13695",35902,1,1,"InflationWord2005","Ergebnis"
"13696",35903,0,0,"InflationWord2005","Ergebnis"
"13697",35904,0,0,"InflationWord2005","Ergebnis"
"13698",35905,0,0,"InflationWord2005","Ergebnis"
"13699",35906,0,0,"InflationWord2005","Ergebnis"
"13700",35907,0,0,"InflationWord2005","Ergebnis"
"13701",35908,0,0,"InflationWord2005","Ergebnis"
"13702",35909,0,0,"InflationWord2005","Ergebnis"
"13703",35910,0,0,"InflationWord2005","Ergebnis"
"13704",35911,0,0,"InflationWord2005","Ergebnis"
"13705",35912,0,0,"InflationWord2005","Ergebnis"
"13706",35913,0,0,"InflationWord2005","Ergebnis"
"13707",35914,0,0,"InflationWord2005","Ergebnis"
"13708",35915,0,0,"InflationWord2005","Ergebnis"
"13709",35916,0,0,"InflationWord2005","Ergebnis"
"13710",35917,0,0,"InflationWord2005","Ergebnis"
"13711",35918,0,0,"InflationWord2005","Ergebnis"
"13712",35919,0,0,"InflationWord2005","Ergebnis"
"13713",35920,0,0,"InflationWord2005","Ergebnis"
"13714",35921,0,0,"InflationWord2005","Ergebnis"
"13715",35922,0,0,"InflationWord2005","Ergebnis"
"13716",35923,0,0,"InflationWord2005","Ergebnis"
"13717",35924,0,0,"InflationWord2005","Ergebnis"
"13718",35925,0,0,"InflationWord2005","Ergebnis"
"13719",35926,0,0,"InflationWord2005","Ergebnis"
"13720",35927,0,0,"InflationWord2005","Ergebnis"
"13721",35928,0,0,"InflationWord2005","Ergebnis"
"13722",35929,0,0,"InflationWord2005","Ergebnis"
"13723",35930,0,0,"InflationWord2005","Ergebnis"
"13724",35931,0,0,"InflationWord2005","Ergebnis"
"13725",35932,0,0,"InflationWord2005","Ergebnis"
"13726",35933,0,0,"InflationWord2005","Ergebnis"
"13727",35934,0,0,"InflationWord2005","Ergebnis"
"13728",35935,0,0,"InflationWord2005","Ergebnis"
"13729",35936,0,0,"InflationWord2005","Ergebnis"
"13730",35937,0,0,"InflationWord2005","Ergebnis"
"13731",35938,0,0,"InflationWord2005","Ergebnis"
"13732",35939,0,0,"InflationWord2005","Ergebnis"
"13733",35940,0,0,"InflationWord2005","Ergebnis"
"13734",35941,0,0,"InflationWord2005","Ergebnis"
"13735",35942,0,0,"InflationWord2005","Ergebnis"
"13736",35943,0,0,"InflationWord2005","Ergebnis"
"13737",35944,0,0,"InflationWord2005","Ergebnis"
"13738",35945,0,0,"InflationWord2005","Ergebnis"
"13739",35946,0,0,"InflationWord2005","Ergebnis"
"13740",35947,0,0,"InflationWord2005","Ergebnis"
"13741",35948,0,0,"InflationWord2005","Ergebnis"
"13742",35949,0,0,"InflationWord2005","Ergebnis"
"13743",35950,0,0,"InflationWord2005","Ergebnis"
"13744",35951,0,0,"InflationWord2005","Ergebnis"
"13745",35952,0,0,"InflationWord2005","Ergebnis"
"13746",35953,0,0,"InflationWord2005","Ergebnis"
"13747",35954,0,0,"InflationWord2005","Ergebnis"
"13748",35955,0,0,"InflationWord2005","Ergebnis"
"13749",35956,0,0,"InflationWord2005","Ergebnis"
"13750",35957,0,0,"InflationWord2005","Ergebnis"
"13751",35958,0,0,"InflationWord2005","Ergebnis"
"13752",35959,0,0,"InflationWord2005","Ergebnis"
"13753",35960,0,0,"InflationWord2005","Ergebnis"
"13754",35961,0,0,"InflationWord2005","Ergebnis"
"13755",35962,0,0,"InflationWord2005","Ergebnis"
"13756",35963,0,0,"InflationWord2005","Ergebnis"
"13757",35964,0,0,"InflationWord2005","Ergebnis"
"13758",35965,0,0,"InflationWord2005","Ergebnis"
"13759",35966,0,0,"InflationWord2005","Ergebnis"
"13760",35967,0,0,"InflationWord2005","Ergebnis"
"13761",35968,0,0,"InflationWord2005","Ergebnis"
"13762",35969,0,0,"InflationWord2005","Ergebnis"
"13763",35970,0,0,"InflationWord2005","Ergebnis"
"13764",35971,0,0,"InflationWord2005","Ergebnis"
"13765",35972,0,0,"InflationWord2005","Ergebnis"
"13766",35973,0,0,"InflationWord2005","Ergebnis"
"13767",35974,0,0,"InflationWord2005","Ergebnis"
"13768",35975,0,0,"InflationWord2005","Ergebnis"
"13769",35976,0,0,"InflationWord2005","Ergebnis"
"13770",35977,0,0,"InflationWord2005","Ergebnis"
"13771",35978,0,0,"InflationWord2005","Ergebnis"
"13772",35979,0,0,"InflationWord2005","Ergebnis"
"13773",35980,0,0,"InflationWord2005","Ergebnis"
"13774",35981,0,0,"InflationWord2005","Ergebnis"
"13775",35982,0,0,"InflationWord2005","Ergebnis"
"13776",35983,0,0,"InflationWord2005","Ergebnis"
"13777",35984,0,0,"InflationWord2005","Ergebnis"
"13778",35985,0,0,"InflationWord2005","Ergebnis"
"13779",35986,0,0,"InflationWord2005","Ergebnis"
"13780",35987,0,0,"InflationWord2005","Ergebnis"
"13781",33716,0,0,"InflationWord2005","Ergebnis"
"13782",33717,0,0,"InflationWord2005","Ergebnis"
"13783",33718,0,0,"InflationWord2005","Ergebnis"
"13784",33719,0,0,"InflationWord2005","Ergebnis"
"13785",33720,0,0,"InflationWord2005","Ergebnis"
"13786",33721,0,0,"InflationWord2005","Ergebnis"
"13787",33722,0,0,"InflationWord2005","Ergebnis"
"13788",33723,0,0,"InflationWord2005","Ergebnis"
"13789",33724,0,0,"InflationWord2005","Ergebnis"
"13790",33725,0,0,"InflationWord2005","Ergebnis"
"13791",33726,0,0,"InflationWord2005","Ergebnis"
"13792",33727,0,0,"InflationWord2005","Ergebnis"
"13793",33728,0,0,"InflationWord2005","Ergebnis"
"13794",33729,0,0,"InflationWord2005","Ergebnis"
"13795",33730,0,0,"InflationWord2005","Ergebnis"
"13796",33731,0,0,"InflationWord2005","Ergebnis"
"13797",33732,0,0,"InflationWord2005","Ergebnis"
"13798",33733,0,0,"InflationWord2005","Ergebnis"
"13799",33734,0,0,"InflationWord2005","Ergebnis"
"13800",33735,0,0,"InflationWord2005","Ergebnis"
"13801",33736,0,0,"InflationWord2005","Ergebnis"
"13802",33737,0,0,"InflationWord2005","Ergebnis"
"13803",33738,0,0,"InflationWord2005","Ergebnis"
"13804",33739,0,0,"InflationWord2005","Ergebnis"
"13805",33740,0,0,"InflationWord2005","Ergebnis"
"13806",33741,0,0,"InflationWord2005","Ergebnis"
"13807",33742,0,0,"InflationWord2005","Ergebnis"
"13808",33743,0,0,"InflationWord2005","Ergebnis"
"13809",33744,0,0,"InflationWord2005","Ergebnis"
"13810",33745,0,0,"InflationWord2005","Ergebnis"
"13811",33746,0,0,"InflationWord2005","Ergebnis"
"13812",33747,0,0,"InflationWord2005","Ergebnis"
"13813",33748,0,0,"InflationWord2005","Ergebnis"
"13814",33749,0,0,"InflationWord2005","Ergebnis"
"13815",33750,0,0,"InflationWord2005","Ergebnis"
"13816",33751,0,0,"InflationWord2005","Ergebnis"
"13817",33752,0,0,"InflationWord2005","Ergebnis"
"13818",33753,0,0,"InflationWord2005","Ergebnis"
"13819",33754,0,0,"InflationWord2005","Ergebnis"
"13820",33755,0,0,"InflationWord2005","Ergebnis"
"13821",33756,0,0,"InflationWord2005","Ergebnis"
"13822",33757,0,0,"InflationWord2005","Ergebnis"
"13823",33758,0,0,"InflationWord2005","Ergebnis"
"13824",33759,0,0,"InflationWord2005","Ergebnis"
"13825",33760,0,0,"InflationWord2005","Ergebnis"
"13826",33761,0,0,"InflationWord2005","Ergebnis"
"13827",33762,0,0,"InflationWord2005","Ergebnis"
"13828",33763,0,0,"InflationWord2005","Ergebnis"
"13829",33764,0,0,"InflationWord2005","Ergebnis"
"13830",33765,0,0,"InflationWord2005","Ergebnis"
"13831",33766,0,0,"InflationWord2005","Ergebnis"
"13832",33767,0,0,"InflationWord2005","Ergebnis"
"13833",33768,0,0,"InflationWord2005","Ergebnis"
"13834",33769,0,0,"InflationWord2005","Ergebnis"
"13835",33770,0,0,"InflationWord2005","Ergebnis"
"13836",33771,0,0,"InflationWord2005","Ergebnis"
"13837",33772,0,0,"InflationWord2005","Ergebnis"
"13838",33773,1,1,"InflationWord2005","Ergebnis"
"13839",33774,0,0,"InflationWord2005","Ergebnis"
"13840",33775,0,0,"InflationWord2005","Ergebnis"
"13841",35988,0,0,"InflationWord2005","Ergebnis"
"13842",35989,0,0,"InflationWord2005","Ergebnis"
"13843",35990,0,0,"InflationWord2005","Ergebnis"
"13844",35991,0,0,"InflationWord2005","Ergebnis"
"13845",35992,0,0,"InflationWord2005","Ergebnis"
"13846",35993,0,0,"InflationWord2005","Ergebnis"
"13847",35994,0,0,"InflationWord2005","Ergebnis"
"13848",35995,0,0,"InflationWord2005","Ergebnis"
"13849",35996,0,0,"InflationWord2005","Ergebnis"
"13850",35997,0,0,"InflationWord2005","Ergebnis"
"13851",35998,0,0,"InflationWord2005","Ergebnis"
"13852",35999,0,0,"InflationWord2005","Ergebnis"
"13853",36000,0,0,"InflationWord2005","Ergebnis"
"13854",36001,0,0,"InflationWord2005","Ergebnis"
"13855",36002,0,0,"InflationWord2005","Ergebnis"
"13856",36003,0,0,"InflationWord2005","Ergebnis"
"13857",36004,0,0,"InflationWord2005","Ergebnis"
"13858",36005,0,0,"InflationWord2005","Ergebnis"
"13859",36006,0,0,"InflationWord2005","Ergebnis"
"13860",36007,0,0,"InflationWord2005","Ergebnis"
"13861",36008,0,0,"InflationWord2005","Ergebnis"
"13862",36009,0,0,"InflationWord2005","Ergebnis"
"13863",36010,0,0,"InflationWord2005","Ergebnis"
"13864",36011,0,0,"InflationWord2005","Ergebnis"
"13865",36012,0,0,"InflationWord2005","Ergebnis"
"13866",36013,0,0,"InflationWord2005","Ergebnis"
"13867",36014,0,0,"InflationWord2005","Ergebnis"
"13868",36015,0,0,"InflationWord2005","Ergebnis"
"13869",36016,0,0,"InflationWord2005","Ergebnis"
"13870",36017,0,0,"InflationWord2005","Ergebnis"
"13871",36018,0,0,"InflationWord2005","Ergebnis"
"13872",36019,0,0,"InflationWord2005","Ergebnis"
"13873",36020,0,0,"InflationWord2005","Ergebnis"
"13874",36021,0,0,"InflationWord2005","Ergebnis"
"13875",36022,0,0,"InflationWord2005","Ergebnis"
"13876",36023,0,0,"InflationWord2005","Ergebnis"
"13877",36024,0,0,"InflationWord2005","Ergebnis"
"13878",36025,0,0,"InflationWord2005","Ergebnis"
"13879",36026,0,0,"InflationWord2005","Ergebnis"
"13880",36027,0,0,"InflationWord2005","Ergebnis"
"13881",36028,0,0,"InflationWord2005","Ergebnis"
"13882",36029,0,0,"InflationWord2005","Ergebnis"
"13883",36030,0,0,"InflationWord2005","Ergebnis"
"13884",36031,0,0,"InflationWord2005","Ergebnis"
"13885",36032,0,0,"InflationWord2005","Ergebnis"
"13886",36033,0,0,"InflationWord2005","Ergebnis"
"13887",36034,0,0,"InflationWord2005","Ergebnis"
"13888",36035,0,0,"InflationWord2005","Ergebnis"
"13889",36036,0,0,"InflationWord2005","Ergebnis"
"13890",36037,0,0,"InflationWord2005","Ergebnis"
"13891",36038,0,0,"InflationWord2005","Ergebnis"
"13892",36039,0,0,"InflationWord2005","Ergebnis"
"13893",36040,0,0,"InflationWord2005","Ergebnis"
"13894",36041,0,0,"InflationWord2005","Ergebnis"
"13895",36042,0,0,"InflationWord2005","Ergebnis"
"13896",36043,0,0,"InflationWord2005","Ergebnis"
"13897",36044,0,0,"InflationWord2005","Ergebnis"
"13898",36045,0,0,"InflationWord2005","Ergebnis"
"13899",36046,0,0,"InflationWord2005","Ergebnis"
"13900",36047,0,0,"InflationWord2005","Ergebnis"
"13901",36048,0,0,"InflationWord2005","Ergebnis"
"13902",36049,0,0,"InflationWord2005","Ergebnis"
"13903",36050,0,0,"InflationWord2005","Ergebnis"
"13904",36051,0,0,"InflationWord2005","Ergebnis"
"13905",36052,0,0,"InflationWord2005","Ergebnis"
"13906",36053,0,0,"InflationWord2005","Ergebnis"
"13907",36054,0,0,"InflationWord2005","Ergebnis"
"13908",36055,0,0,"InflationWord2005","Ergebnis"
"13909",36056,0,0,"InflationWord2005","Ergebnis"
"13910",36057,0,0,"InflationWord2005","Ergebnis"
"13911",36058,0,0,"InflationWord2005","Ergebnis"
"13912",36059,0,0,"InflationWord2005","Ergebnis"
"13913",36060,0,0,"InflationWord2005","Ergebnis"
"13914",36061,0,0,"InflationWord2005","Ergebnis"
"13915",36062,0,0,"InflationWord2005","Ergebnis"
"13916",36063,0,0,"InflationWord2005","Ergebnis"
"13917",36064,0,0,"InflationWord2005","Ergebnis"
"13918",36065,0,0,"InflationWord2005","Ergebnis"
"13919",36066,0,0,"InflationWord2005","Ergebnis"
"13920",36067,0,0,"InflationWord2005","Ergebnis"
"13921",36068,0,0,"InflationWord2005","Ergebnis"
"13922",36069,0,0,"InflationWord2005","Ergebnis"
"13923",36070,0,0,"InflationWord2005","Ergebnis"
"13924",36071,0,0,"InflationWord2005","Ergebnis"
"13925",36072,0,0,"InflationWord2005","Ergebnis"
"13926",36073,0,0,"InflationWord2005","Ergebnis"
"13927",36074,0,0,"InflationWord2005","Ergebnis"
"13928",36075,0,0,"InflationWord2005","Ergebnis"
"13929",36076,0,0,"InflationWord2005","Ergebnis"
"13930",36077,0,0,"InflationWord2005","Ergebnis"
"13931",36078,1,1,"InflationWord2005","Ergebnis"
"13932",36079,0,0,"InflationWord2005","Ergebnis"
"13933",36080,0,0,"InflationWord2005","Ergebnis"
"13934",36081,0,0,"InflationWord2005","Ergebnis"
"13935",36082,0,0,"InflationWord2005","Ergebnis"
"13936",36083,0,0,"InflationWord2005","Ergebnis"
"13937",36084,0,0,"InflationWord2005","Ergebnis"
"13938",36085,0,0,"InflationWord2005","Ergebnis"
"13939",36086,0,0,"InflationWord2005","Ergebnis"
"13940",36087,0,0,"InflationWord2005","Ergebnis"
"13941",36088,0,0,"InflationWord2005","Ergebnis"
"13942",36089,0,0,"InflationWord2005","Ergebnis"
"13943",36090,0,0,"InflationWord2005","Ergebnis"
"13944",36091,0,0,"InflationWord2005","Ergebnis"
"13945",36092,0,0,"InflationWord2005","Ergebnis"
"13946",36093,0,0,"InflationWord2005","Ergebnis"
"13947",36094,0,0,"InflationWord2005","Ergebnis"
"13948",36095,0,0,"InflationWord2005","Ergebnis"
"13949",36096,0,0,"InflationWord2005","Ergebnis"
"13950",36097,0,0,"InflationWord2005","Ergebnis"
"13951",36098,0,0,"InflationWord2005","Ergebnis"
"13952",36099,0,0,"InflationWord2005","Ergebnis"
"13953",36100,0,0,"InflationWord2005","Ergebnis"
"13954",36101,0,0,"InflationWord2005","Ergebnis"
"13955",36102,0,0,"InflationWord2005","Ergebnis"
"13956",36103,0,0,"InflationWord2005","Ergebnis"
"13957",36104,0,0,"InflationWord2005","Ergebnis"
"13958",36105,0,0,"InflationWord2005","Ergebnis"
"13959",36106,0,0,"InflationWord2005","Ergebnis"
"13960",36107,0,0,"InflationWord2005","Ergebnis"
"13961",36108,0,0,"InflationWord2005","Ergebnis"
"13962",36109,0,0,"InflationWord2005","Ergebnis"
"13963",36110,0,0,"InflationWord2005","Ergebnis"
"13964",36111,0,0,"InflationWord2005","Ergebnis"
"13965",36112,0,0,"InflationWord2005","Ergebnis"
"13966",36113,0,0,"InflationWord2005","Ergebnis"
"13967",36114,0,0,"InflationWord2005","Ergebnis"
"13968",36115,0,0,"InflationWord2005","Ergebnis"
"13969",36116,0,0,"InflationWord2005","Ergebnis"
"13970",36117,0,0,"InflationWord2005","Ergebnis"
"13971",36118,0,0,"InflationWord2005","Ergebnis"
"13972",36119,0,0,"InflationWord2005","Ergebnis"
"13973",36120,0,0,"InflationWord2005","Ergebnis"
"13974",36121,0,0,"InflationWord2005","Ergebnis"
"13975",36122,0,0,"InflationWord2005","Ergebnis"
"13976",36123,0,0,"InflationWord2005","Ergebnis"
"13977",36124,0,0,"InflationWord2005","Ergebnis"
"13978",36125,0,0,"InflationWord2005","Ergebnis"
"13979",36126,0,0,"InflationWord2005","Ergebnis"
"13980",36127,0,0,"InflationWord2005","Ergebnis"
"13981",36128,0,0,"InflationWord2005","Ergebnis"
"13982",36129,0,0,"InflationWord2005","Ergebnis"
"13983",36130,0,0,"InflationWord2005","Ergebnis"
"13984",36131,0,0,"InflationWord2005","Ergebnis"
"13985",36132,0,0,"InflationWord2005","Ergebnis"
"13986",36133,0,0,"InflationWord2005","Ergebnis"
"13987",36134,0,0,"InflationWord2005","Ergebnis"
"13988",36135,0,0,"InflationWord2005","Ergebnis"
"13989",36136,0,0,"InflationWord2005","Ergebnis"
"13990",36137,0,0,"InflationWord2005","Ergebnis"
"13991",36138,0,0,"InflationWord2005","Ergebnis"
"13992",36139,0,0,"InflationWord2005","Ergebnis"
"13993",36140,0,0,"InflationWord2005","Ergebnis"
"13994",36141,0,0,"InflationWord2005","Ergebnis"
"13995",36142,0,0,"InflationWord2005","Ergebnis"
"13996",36143,0,0,"InflationWord2005","Ergebnis"
"13997",36144,0,0,"InflationWord2005","Ergebnis"
"13998",36145,0,0,"InflationWord2005","Ergebnis"
"13999",36146,0,0,"InflationWord2005","Ergebnis"
"14000",36147,0,0,"InflationWord2005","Ergebnis"
"14001",36148,0,0,"InflationWord2005","Ergebnis"
"14002",36149,0,0,"InflationWord2005","Ergebnis"
"14003",36150,0,0,"InflationWord2005","Ergebnis"
"14004",36151,0,0,"InflationWord2005","Ergebnis"
"14005",36152,0,0,"InflationWord2005","Ergebnis"
"14006",36153,0,0,"InflationWord2005","Ergebnis"
"14007",36154,0,0,"InflationWord2005","Ergebnis"
"14008",36155,0,0,"InflationWord2005","Ergebnis"
"14009",36156,0,0,"InflationWord2005","Ergebnis"
"14010",36157,0,0,"InflationWord2005","Ergebnis"
"14011",36158,0,0,"InflationWord2005","Ergebnis"
"14012",36159,0,0,"InflationWord2005","Ergebnis"
"14013",36160,0,0,"InflationWord2005","Ergebnis"
"14014",36161,0,0,"InflationWord2005","Ergebnis"
"14015",36162,0,0,"InflationWord2005","Ergebnis"
"14016",36163,0,0,"InflationWord2005","Ergebnis"
"14017",36164,0,0,"InflationWord2005","Ergebnis"
"14018",36165,0,0,"InflationWord2005","Ergebnis"
"14019",36166,1,1,"InflationWord2005","Ergebnis"
"14020",36167,1,1,"InflationWord2005","Ergebnis"
"14021",36168,0,0,"InflationWord2005","Ergebnis"
"14022",36169,0,0,"InflationWord2005","Ergebnis"
"14023",36170,0,0,"InflationWord2005","Ergebnis"
"14024",36171,0,0,"InflationWord2005","Ergebnis"
"14025",36172,0,0,"InflationWord2005","Ergebnis"
"14026",36173,0,0,"InflationWord2005","Ergebnis"
"14027",36174,0,0,"InflationWord2005","Ergebnis"
"14028",36175,0,0,"InflationWord2005","Ergebnis"
"14029",36176,0,0,"InflationWord2005","Ergebnis"
"14030",36177,0,0,"InflationWord2005","Ergebnis"
"14031",36178,0,0,"InflationWord2005","Ergebnis"
"14032",36179,0,0,"InflationWord2005","Ergebnis"
"14033",36180,0,0,"InflationWord2005","Ergebnis"
"14034",36181,0,0,"InflationWord2005","Ergebnis"
"14035",36182,0,0,"InflationWord2005","Ergebnis"
"14036",36183,0,0,"InflationWord2005","Ergebnis"
"14037",36184,0,0,"InflationWord2005","Ergebnis"
"14038",36185,0,0,"InflationWord2005","Ergebnis"
"14039",36186,0,0,"InflationWord2005","Ergebnis"
"14040",36187,0,0,"InflationWord2005","Ergebnis"
"14041",36188,0,0,"InflationWord2005","Ergebnis"
"14042",36189,0,0,"InflationWord2005","Ergebnis"
"14043",36190,0,0,"InflationWord2005","Ergebnis"
"14044",36191,0,0,"InflationWord2005","Ergebnis"
"14045",36192,0,0,"InflationWord2005","Ergebnis"
"14046",36193,0,0,"InflationWord2005","Ergebnis"
"14047",36194,0,0,"InflationWord2005","Ergebnis"
"14048",36195,0,0,"InflationWord2005","Ergebnis"
"14049",36196,0,0,"InflationWord2005","Ergebnis"
"14050",36197,0,0,"InflationWord2005","Ergebnis"
"14051",36198,0,0,"InflationWord2005","Ergebnis"
"14052",36199,0,0,"InflationWord2005","Ergebnis"
"14053",36200,0,0,"InflationWord2005","Ergebnis"
"14054",36201,0,0,"InflationWord2005","Ergebnis"
"14055",36202,0,0,"InflationWord2005","Ergebnis"
"14056",36203,0,0,"InflationWord2005","Ergebnis"
"14057",36204,0,0,"InflationWord2005","Ergebnis"
"14058",36205,0,0,"InflationWord2005","Ergebnis"
"14059",36206,0,0,"InflationWord2005","Ergebnis"
"14060",36207,0,0,"InflationWord2005","Ergebnis"
"14061",36208,0,0,"InflationWord2005","Ergebnis"
"14062",36209,0,0,"InflationWord2005","Ergebnis"
"14063",36210,0,0,"InflationWord2005","Ergebnis"
"14064",36211,0,0,"InflationWord2005","Ergebnis"
"14065",36212,0,0,"InflationWord2005","Ergebnis"
"14066",36213,0,0,"InflationWord2005","Ergebnis"
"14067",36214,0,0,"InflationWord2005","Ergebnis"
"14068",36215,0,0,"InflationWord2005","Ergebnis"
"14069",36216,0,0,"InflationWord2005","Ergebnis"
"14070",36217,0,0,"InflationWord2005","Ergebnis"
"14071",36218,0,0,"InflationWord2005","Ergebnis"
"14072",36219,0,0,"InflationWord2005","Ergebnis"
"14073",36220,0,0,"InflationWord2005","Ergebnis"
"14074",36221,0,0,"InflationWord2005","Ergebnis"
"14075",36222,0,0,"InflationWord2005","Ergebnis"
"14076",36223,0,0,"InflationWord2005","Ergebnis"
"14077",36224,0,0,"InflationWord2005","Ergebnis"
"14078",36225,0,0,"InflationWord2005","Ergebnis"
"14079",36226,0,0,"InflationWord2005","Ergebnis"
"14080",36227,0,0,"InflationWord2005","Ergebnis"
"14081",36228,0,0,"InflationWord2005","Ergebnis"
"14082",36229,0,0,"InflationWord2005","Ergebnis"
"14083",36230,0,0,"InflationWord2005","Ergebnis"
"14084",36231,0,0,"InflationWord2005","Ergebnis"
"14085",36232,0,0,"InflationWord2005","Ergebnis"
"14086",36233,0,0,"InflationWord2005","Ergebnis"
"14087",36234,0,0,"InflationWord2005","Ergebnis"
"14088",36235,0,0,"InflationWord2005","Ergebnis"
"14089",36236,0,0,"InflationWord2005","Ergebnis"
"14090",36237,0,0,"InflationWord2005","Ergebnis"
"14091",36238,0,0,"InflationWord2005","Ergebnis"
"14092",36239,0,0,"InflationWord2005","Ergebnis"
"14093",36240,0,0,"InflationWord2005","Ergebnis"
"14094",36241,0,0,"InflationWord2005","Ergebnis"
"14095",36242,0,0,"InflationWord2005","Ergebnis"
"14096",36243,0,0,"InflationWord2005","Ergebnis"
"14097",36244,0,0,"InflationWord2005","Ergebnis"
"14098",36245,0,0,"InflationWord2005","Ergebnis"
"14099",36246,0,0,"InflationWord2005","Ergebnis"
"14100",36247,0,0,"InflationWord2005","Ergebnis"
"14101",36248,0,0,"InflationWord2005","Ergebnis"
"14102",36249,1,1,"InflationWord2005","Ergebnis"
"14103",36250,0,0,"InflationWord2005","Ergebnis"
"14104",36251,0,0,"InflationWord2005","Ergebnis"
"14105",36252,1,1,"InflationWord2005","Ergebnis"
"14106",36253,0,0,"InflationWord2005","Ergebnis"
"14107",36254,0,0,"InflationWord2005","Ergebnis"
"14108",36255,0,0,"InflationWord2005","Ergebnis"
"14109",36256,0,0,"InflationWord2005","Ergebnis"
"14110",36257,0,0,"InflationWord2005","Ergebnis"
"14111",36258,0,0,"InflationWord2005","Ergebnis"
"14112",36259,0,0,"InflationWord2005","Ergebnis"
"14113",36260,0,0,"InflationWord2005","Ergebnis"
"14114",36261,0,0,"InflationWord2005","Ergebnis"
"14115",36262,0,0,"InflationWord2005","Ergebnis"
"14116",36263,0,0,"InflationWord2005","Ergebnis"
"14117",36264,0,0,"InflationWord2005","Ergebnis"
"14118",36265,0,0,"InflationWord2005","Ergebnis"
"14119",36266,0,0,"InflationWord2005","Ergebnis"
"14120",36267,0,0,"InflationWord2005","Ergebnis"
"14121",36268,0,0,"InflationWord2005","Ergebnis"
"14122",36269,0,0,"InflationWord2005","Ergebnis"
"14123",36270,0,0,"InflationWord2005","Ergebnis"
"14124",36271,0,0,"InflationWord2005","Ergebnis"
"14125",36272,0,0,"InflationWord2005","Ergebnis"
"14126",36273,0,0,"InflationWord2005","Ergebnis"
"14127",36274,0,0,"InflationWord2005","Ergebnis"
"14128",36275,0,0,"InflationWord2005","Ergebnis"
"14129",36276,0,0,"InflationWord2005","Ergebnis"
"14130",36277,0,0,"InflationWord2005","Ergebnis"
"14131",36278,0,0,"InflationWord2005","Ergebnis"
"14132",36279,0,0,"InflationWord2005","Ergebnis"
"14133",36280,0,0,"InflationWord2005","Ergebnis"
"14134",36281,0,0,"InflationWord2005","Ergebnis"
"14135",36282,0,0,"InflationWord2005","Ergebnis"
"14136",36283,0,0,"InflationWord2005","Ergebnis"
"14137",36284,0,0,"InflationWord2005","Ergebnis"
"14138",36285,0,0,"InflationWord2005","Ergebnis"
"14139",36286,0,0,"InflationWord2005","Ergebnis"
"14140",36287,0,0,"InflationWord2005","Ergebnis"
"14141",36288,0,0,"InflationWord2005","Ergebnis"
"14142",36289,0,0,"InflationWord2005","Ergebnis"
"14143",36290,0,0,"InflationWord2005","Ergebnis"
"14144",36291,0,0,"InflationWord2005","Ergebnis"
"14145",36292,0,0,"InflationWord2005","Ergebnis"
"14146",36293,0,0,"InflationWord2005","Ergebnis"
"14147",36294,0,0,"InflationWord2005","Ergebnis"
"14148",36295,0,0,"InflationWord2005","Ergebnis"
"14149",36296,0,0,"InflationWord2005","Ergebnis"
"14150",36297,0,0,"InflationWord2005","Ergebnis"
"14151",36298,0,0,"InflationWord2005","Ergebnis"
"14152",36299,0,0,"InflationWord2005","Ergebnis"
"14153",36300,0,0,"InflationWord2005","Ergebnis"
"14154",36301,0,0,"InflationWord2005","Ergebnis"
"14155",36302,0,0,"InflationWord2005","Ergebnis"
"14156",36303,0,0,"InflationWord2005","Ergebnis"
"14157",36304,0,0,"InflationWord2005","Ergebnis"
"14158",36305,0,0,"InflationWord2005","Ergebnis"
"14159",36306,0,0,"InflationWord2005","Ergebnis"
"14160",36307,0,0,"InflationWord2005","Ergebnis"
"14161",36308,0,0,"InflationWord2005","Ergebnis"
"14162",36309,0,0,"InflationWord2005","Ergebnis"
"14163",36310,0,0,"InflationWord2005","Ergebnis"
