"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DMT.currency",21,21,33,50,NA,NA,NA,NA,NA,NA,NA,47,NA,58,NA,NA,NA,NA,NA,38,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,63,50,39,63,47,39,42,43,45,52,NA,55,NA,NA,NA,NA,48,36,36,39,44,44,43,44,44,45,44,56,56,NA,NA,NA,53,42,38,41,41,39,43,40,39,35,34,44,41,37,47,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,43,41,NA,NA,NA,20,35,NA
"DMT.labor",NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,65,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,27,25,45,43,42,45,48,36,30,45,43,54,53,51,44,49,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,50,40,33,NA,NA,NA,NA,NA,32,45,NA,37,26,NA,29,25,25,26,26,NA,21,31,NA,34,22,NA,39,NA,40
"DMT.cycle",NA,26,29,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,36,NA,NA,NA,NA,NA,NA,48,NA,25,NA,NA,NA,21,22,27,30,24,25,24,25,28,43,30,26,36,47,43,51,41,NA,NA,50,39,NA,NA,NA,NA,28,23,27,30,27,27,30,30,28,24,29,30,27,27,24,36,30,30,30,26,27,30,NA,NA,35,43,NA,NA,NA,NA,NA,NA,NA,36,20,NA,49,36,26,32,NA,NA,42
"DMT.taxation",NA,NA,NA,51,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,64,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,30,30,NA,NA,NA,31,NA,32,23,20,21,21,25,24,25,22,24,25,23,24,28,29,31,32,30,29,28,29,25,23,26,35,36,34,31,26,26,25,25,24,22,20,22,22,21,21,21,21,23,23,19,23,19,19,25,22,30,28,24,17,19,18,27,NA,NA,25,NA,41,NA,52,27,NA
"DMT.de.budget",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,42,40,47,40,46,56,48,57,32,39,58,37,32,24,NA,NA,NA,NA,NA,40,40,53,NA,43,11,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,46,NA,59,39,45,53,NA,NA,NA,62,55,57,57,NA,NA,50,47,48,NA,58,49,54,52,51,NA,46,47,48,52,46,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,23,43,25,31,NA,NA,52,36,51,NA
"DMT.de.labor",NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,39,44,37,32,NA,48,NA,NA,NA,NA,55,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,38,NA,NA,NA,NA,NA,NA,NA,45,38,43,NA,NA,NA,43,NA,NA,42,NA,44,NA,63,NA,NA,NA
"DMT.de.cycle",NA,NA,31,38,27,NA,NA,NA,NA,61,31,NA,NA,NA,NA,24,30,35,36,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,44,NA,39,38,69,39,65,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,41,42,33,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,37,33,33,34,41,34,38,40,43,NA,NA,48,NA,41,37,NA,45,NA,19,30,49,35,NA,29,NA
"DMT.de.taxation",NA,51,NA,49,49,45,41,46,44,49,55,55,57,NA,NA,NA,46,60,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,50,28,23,14,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,42,51,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,47,33,NA,41,23,NA,26,NA,19
"DlnEX",43,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,46,61,33,42,53,NA,57,52,57,NA,NA,53,57,54,59,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,48,16,15,17,20,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46
"DlnEXR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,20,26,34,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,22,35,38,27,47,58,NA,NA,NA
"DlnDAX",NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,35,19,56,54,57,NA,NA,NA,48,38,50,44,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,36,36,30,30,32,26,25,27,21,24,22,23,16,17,16,43,49,48,49,51,NA,NA,NA,NA,NA,NA,55,57,NA,47,NA,NA,NA,51,NA,NA,41,38,NA,NA,NA,NA,NA,58,NA,56,29,31,23
"DlnHWWA",NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,43,NA,47,NA,NA,24,25,35,32,37,34,32,30,31,24,24,13,12,15,23,18,27,21,8,8,7,14,24,19,17,58,NA,NA
"DlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,22,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,40,42,36,44,53,NA,27,NA,25,31,35,38,20,16,29,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.E",NA,NA,NA,52,52,NA,32,45,43,NA,NA,NA,29,NA,NA,44,NA,65,NA,NA,NA,NA,NA,NA,41,30,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,29,51,19,16,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.ER",NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,30,41,38,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,45,49,20,23,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.EX",14,14,14,16,14,15,22,18,20,38,32,NA,27,41,44,16,20,17,14,NA,NA,36,36,36,39,37,44,NA,NA,NA,NA,53,27,13,9,NA,NA,NA,34,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,28,25,24,39,30,NA,NA,NA,NA,NA,NA,NA,NA,38,38,NA,NA,NA,16,16,18,15,15,15,15,16,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,9,7,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,57,NA,NA
"DlnHWWA.EXR",44,39,NA,55,NA,NA,NA,49,51,28,38,NA,58,NA,NA,13,70,54,49,20,37,NA,52,60,64,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,41,28,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,15,20,18,20,18,18,21,23,24,23,23,22,23,22,17,13,14,14,17,26,22,23,21,21,21,21,19,15,17,17,17,18,16,17,NA,25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnOIL",38,41,41,NA,NA,NA,NA,48,49,NA,46,22,24,28,NA,64,72,59,NA,NA,55,45,48,56,56,49,42,37,57,54,53,26,18,15,19,19,12,18,11,13,21,30,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,39,NA,NA,NA,NA,49,57,NA,63,NA,NA,NA,NA,NA,19,17,17,16,19,17,14,14,17,16,17,18,19,24,15,23,NA,19,13,16,17,12,17,17,25,18,23,33,11,9,39,8,7,9,7,8,10,22,24,26,37,38,34
"DlnOIL.R",NA,NA,NA,NA,NA,51,NA,NA,NA,62,NA,NA,38,26,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,37,36,35,28,27,52,44,45,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,52,43,NA,19,20,20,20,21,21,NA,NA,43,51,NA,NA,NA,NA,15,14,10,8,11,9,10,9,7,33,NA,NA,NA,NA
"DlnCPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,63,34,40,34,NA,33,23,16,16,20,NA,NA,NA,NA,NA,NA,NA,46,34,43,48,45,42,51,44,46,NA,NA,NA,NA,60,58,NA,57,50,48,46,NA,40,40,45,48,46,37,36,40,NA,38,46,38,38,47,55,40,28,28,25,44,NA,NA,NA,NA,NA,60,NA,NA,53,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA
"DlnCPI.EX",NA,NA,NA,NA,NA,NA,NA,51,54,45,62,13,53,12,13,NA,NA,NA,NA,50,49,NA,NA,NA,NA,NA,18,21,23,40,41,14,10,41,14,16,51,64,NA,42,50,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,26,47,NA,58,46,45,36,37,29,28,NA,37,31,46,48,44,NA,32,NA,NA,NA,37,NA,28,28,26,29,28,29,24,NA,NA,NA,NA,NA,NA,30,31,29,27,36,NA,36,39,43,44,31,NA,NA,NA,50,50,NA,57,NA,NA,55,NA,NA,NA
"DlnTARIF",NA,NA,51,NA,NA,52,NA,NA,NA,44,NA,NA,NA,55,43,67,NA,NA,55,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,53,22,NA,NA,38,NA,NA,53,NA,18,18,18,NA,25,NA,NA,48,36,48,40,51,NA,58,43,NA,39,39,35,NA,51,NA,NA,50,52,48,NA,NA,NA,NA,50,35,35,38,NA,NA,27,33,45,48,50,NA,NA,NA,NA,39,NA,49,NA,NA,NA,NA,NA,NA,33,40,NA,NA,NA,NA,NA,55,NA
"DlnIP.VORL",35,NA,22,43,47,NA,NA,NA,NA,23,NA,14,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,34,29,29,27,36,NA,NA,33,36,NA,NA,NA,44,57,NA,NA,44,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,55,48,55,NA,NA,NA,52
"DlnORD.C",24,32,34,27,45,NA,5,36,37,47,43,30,50,56,NA,28,32,33,27,28,25,34,38,32,37,46,43,60,NA,NA,NA,NA,44,46,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,21,NA,26,24,NA,32,34,35,38,26,29,22,25,24,24,23,23,18,19,20,21,21,21,22,23,23,36,27,25,25,25,23,31,29,36,27,24,30,26,25,21,20,15,18,21,19,14,12,15,15,17,13,15,17,15,14,16,18,17,33
"DlnORD.I",29,31,NA,47,NA,NA,NA,43,NA,NA,NA,20,NA,NA,NA,NA,NA,43,41,NA,38,38,59,49,48,NA,NA,49,58,59,NA,NA,NA,NA,51,67,NA,NA,52,51,53,45,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,46,41,41,47,41,38,40,41,37,38,42,37,42,NA,NA,39,39,34,27,29,29,NA,26,27,23,23,21,25,22,24,28,36,35,38,28,27,26,34,41,53,36,32,27,28,27,40,27,30,33,35,35,28,43,NA,NA
"DlnEW",NA,28,12,17,18,17,21,40,53,21,53,34,NA,NA,26,34,NA,NA,34,31,27,41,42,61,63,50,46,NA,61,NA,61,64,62,NA,NA,11,15,31,41,15,18,22,21,20,23,22,21,31,31,27,20,20,26,32,29,23,22,20,20,22,30,35,30,28,19,19,20,22,20,22,39,48,42,37,29,25,33,27,23,23,21,19,32,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,47,37,NA,45,38,34,NA,NA,39,NA,NA,34,39,29,36,NA,NA,NA
"DlnVAC",NA,NA,NA,NA,NA,NA,NA,52,50,35,44,NA,42,51,57,NA,35,36,30,43,NA,52,54,50,62,53,49,51,64,57,NA,20,17,9,11,9,67,45,36,47,28,26,35,37,41,36,28,32,48,48,38,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,28,29,30,27,30,NA,29,31,31,32,35,34,37,NA,58,53,53,54,NA,NA,NA,NA,NA,51,49,53,NA,NA,NA,41,NA,17,20,20,15,NA,17,15,14,29,39,NA,18,30,23,32,28
"DlnFAZ",NA,54,NA,NA,NA,NA,NA,17,18,NA,49,19,54,50,NA,43,NA,15,17,NA,NA,NA,NA,NA,NA,21,25,15,14,13,10,18,26,NA,45,47,7,5,12,62,NA,50,38,24,NA,41,34,NA,47,45,23,29,NA,53,59,63,NA,NA,NA,NA,51,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,47,40,33,35,33,30,33,40,NA,NA,NA,NA,NA,55,NA,26,27,28,25,21,27,23,NA
"DDlnHWWA",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,38,NA,39,NA,NA,NA,NA,NA,NA,39,NA,NA,45,NA,20,NA,NA,NA
"DDlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,44,NA,NA,36,NA,NA,NA,40,NA,NA,NA,NA,40,49,NA,NA
"DDlnHWWA.E",NA,NA,53,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,23,31,30,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.EX",40,36,47,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,29,46,20,27,25,NA,34,NA,47,54,60,NA,NA,NA,NA,56,53,25,27,27,27,26,NA,NA,NA,NA,28,28,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,49,NA,NA,NA,35,31,42,40,34,36,42,35,49,54,NA,43,50,48,NA,NA
"DDlnHWWA.EXR",34,33,27,28,36,36,NA,38,40,46,39,NA,NA,NA,47,45,54,40,44,54,50,53,NA,NA,NA,63,NA,43,52,55,63,38,46,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnOIL",NA,NA,NA,NA,40,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,61,NA,NA,NA,47,64,45,44,43,27,27,32,36,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,41
"DDlnOIL.R",NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,39,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnCPI",NA,NA,NA,NA,NA,25,27,24,26,40,33,33,39,46,46,30,33,27,33,63,39,24,35,28,35,57,60,22,19,16,19,15,NA,NA,NA,24,17,12,55,11,10,18,22,NA,21,19,24,41,29,34,27,30,30,52,44,38,37,38,39,42,49,43,61,46,53,52,50,40,43,53,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,62,64,NA,NA,48,NA,34,54,51,NA,NA,25,33,49,49,51,58,NA,NA,45,NA,20,51
"DDlnCPI.EX",12,12,NA,NA,26,16,37,30,25,18,24,8,12,10,11,37,42,41,38,27,42,26,10,11,18,18,35,10,29,50,43,NA,NA,NA,NA,66,64,NA,50,NA,14,17,17,17,16,20,20,22,NA,NA,37,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,45,55,NA,NA,NA,49,NA,NA,NA,NA,NA,48,51,43,41,53,44,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,45,33,NA,NA,59,NA,NA
"DDlnTARIF",39,29,43,48,42,NA,47,NA,NA,NA,NA,59,NA,NA,NA,NA,69,NA,NA,NA,51,50,NA,NA,NA,NA,NA,59,56,NA,NA,NA,NA,NA,NA,NA,31,67,58,21,25,36,26,NA,35,40,49,42,26,29,31,24,NA,NA,46,53,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,28,42,32,34,NA,NA,NA,NA,40,NA,NA,NA,36,NA,NA,NA,NA,NA,46,NA,NA,51,NA,50,NA,40,NA,NA
