"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DMT.taxation",17,14,11,42,46,52,65,NA,65,46,52,27,NA,NA,NA,NA,NA,74,14,NA,NA,NA,20,46,NA,NA,NA,68,76,NA,NA,NA,70,72,69,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,40,43,44,33,NA,53,60,34,36,36,35,19,23,NA,22,31,32,30,16,21,23,28,28,28,27,32,26,22,21,25,22,22,25,30,23,22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,20,15,27,5,NA,11,28,20,27,NA,27,NA
"DMT.de.budget",10,7,7,8,6,10,3,9,8,9,7,12,21,15,14,18,19,12,10,14,26,22,21,11,18,14,14,28,22,NA,NA,5,NA,28,10,17,NA,NA,NA,NA,53,NA,NA,30,35,34,44,40,35,32,58,41,40,40,67,34,36,37,29,33,59,72,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,61,NA,NA,50,54,41,14,19,18,16,25,18,14,20,29,18,17,13,32,15,12,11,12,42,15,32,56,71,73,43,66,NA,57,46
"DMT.de.labor",37,30,26,32,37,40,42,43,56,70,NA,NA,67,NA,NA,NA,46,47,NA,NA,11,8,7,8,13,11,NA,NA,NA,NA,64,NA,81,26,12,26,21,NA,11,22,NA,13,NA,12,6,4,6,5,6,7,8,8,9,10,14,13,11,12,20,17,26,24,17,19,26,26,28,29,28,21,28,60,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,56,NA,69,NA,NA,NA,NA
"DMT.de.cycle",65,NA,NA,NA,NA,68,NA,69,67,12,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,72,NA,NA,NA,81,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,67,NA,NA,NA,NA,57,NA,45,65,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,63,NA,63,61,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,64,55,NA,NA,NA,NA,NA,51,50,65,47,33,16,NA,50,56,NA,NA,NA,NA
"DMT.de.taxation",33,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,53,NA,NA,NA,67,62,62,NA,NA,18,20,17,19,15,20,15,15,12,10,10,66,16,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,48,NA,34,NA,NA,23,27,44,38,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,29,25,54,33,NA,NA,25,63,7,NA,NA
"DlnEX",71,NA,68,NA,NA,33,62,NA,58,38,51,52,56,33,51,41,54,57,45,46,57,59,57,51,48,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,65,NA,28,25,9,7,10,10,10,9,6,8,7,7,8,10,11,13,9,12,10,10,11,11,11,12,40,NA,NA,NA,NA,NA,NA,NA,NA,46,41,34,35,68,NA,69,NA,28,26,26,24,23,40,10,15,10,11,11,11,11,11,11,12,11,13,16,17,17,21,37,26,29,24,54,29,30,33,40,NA,19
"DlnEXR",NA,NA,NA,NA,NA,NA,NA,75,60,65,59,74,NA,65,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,57,19,NA,31,34,NA,NA,NA,NA,49,NA,NA,NA,34,NA,61,58,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnDAX",NA,18,20,NA,NA,NA,NA,NA,NA,77,62,NA,76,NA,NA,NA,73,NA,NA,NA,NA,NA,48,68,65,45,63,25,21,NA,35,55,69,67,63,62,48,34,20,33,35,NA,67,NA,59,43,49,54,56,46,NA,71,68,68,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,70,64,63,66,55,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,23,NA,61,NA,52,NA,NA,6,45,11,63
"DlnHWWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,68,71,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,54,51,43,48,NA,NA,NA,NA,NA,NA,63,NA,NA,69,NA,68,45,NA,56,NA,44,42,37,25,34,35,30,33,39,38,35,40,39,39,41,37,37,42,42,45,47,36,34,24,36,36,29,30,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,63,NA
"DlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,9,19,NA,NA,NA,32,20,21,16,15,14,10,15,4,4,17,20,21,28,30,30,29,33,30,26,27,33,18,24,27,21,22,22,25,29,32,33,30,34,32,38,38,40,36,36,38,NA,46,NA,NA,33,NA,26,26,25,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,62,NA
"DlnHWWA.E",NA,NA,NA,NA,61,63,61,63,53,55,NA,48,NA,NA,NA,NA,NA,59,33,36,54,49,53,53,52,33,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.EX",NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,68,65,52,50,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,48,46,45,54,53,48,NA,50,42,42,48,46,NA,64,58,71,23,42,45,37,58,NA,54,56,39,51,NA,NA,37,33,3,11,2,3,NA,69,NA,15,44,31,NA
"DlnHWWA.EXR",72,66,NA,NA,NA,NA,44,49,44,48,38,46,33,NA,NA,57,41,40,NA,NA,25,26,37,42,40,71,61,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,51,NA,NA,NA,66,38,37,53,45,56,54,44,31,20,9,8,19,9,8,9,8,NA,31,32,33,22,21,20,23,18,16,8,8,9,8,7,8,6,6,6,6,6,6,6,5,5,4,6,5,1,NA,28,3,3,4,7,6,4,6
"DlnOIL",NA,22,14,13,12,13,13,18,17,21,30,NA,26,20,21,32,NA,27,NA,NA,NA,NA,NA,NA,NA,40,NA,43,51,45,51,32,43,46,28,24,NA,NA,16,NA,52,NA,60,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,44,50,52,55,47,63,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,62,49,41,44,43,51,57,53,63,66,NA,NA,NA,NA,NA,NA,14,14,38,NA,57,NA,NA,NA,NA,39,34,51,57
"DlnOIL.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,50,NA,NA,NA,57,58,NA,60,61,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,4,8,6,6,7,7,8,7,7,6,8,6,7,7,7,7,7,7,7,21,7,8,7,7,7,8,8,10,21,24,26,18,19,35,35,6,NA,NA,NA,NA,9,21,27,11,21,19,32,26,NA,30,34,28,26,24,NA,NA,17,11
"DlnCPI",7,5,5,9,7,11,8,5,5,1,3,3,2,1,2,1,2,2,2,3,3,3,3,4,4,4,46,14,11,14,13,10,17,17,23,21,29,14,13,10,6,7,5,5,5,8,7,4,4,4,6,6,7,11,13,11,12,8,9,9,8,8,8,10,11,10,13,13,15,NA,NA,NA,NA,NA,23,NA,70,20,NA,NA,22,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,72,NA,NA
"DlnCPI.EX",31,20,NA,47,56,NA,NA,NA,NA,72,69,16,NA,24,19,72,NA,NA,38,35,42,44,NA,NA,NA,NA,35,NA,44,NA,NA,NA,NA,83,NA,NA,NA,NA,59,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,44,47,NA,NA,48,44,53,32,41,46,51,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,25,22,20,NA,62,NA,54,62,NA,NA,69,NA,NA,NA,40,NA,NA,NA,29,NA,51
"DlnTARIF",NA,NA,NA,50,29,42,35,52,34,35,29,29,49,41,29,NA,NA,NA,44,32,36,35,NA,77,NA,NA,52,81,NA,NA,NA,NA,NA,52,NA,NA,74,66,61,62,37,28,NA,33,36,36,33,NA,15,30,26,34,65,NA,NA,NA,NA,48,46,62,NA,61,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,56,NA,NA,NA,NA,NA,70,66,60,28,31,20,48,NA,28,21,22,NA,43,NA,43,NA,NA,49,NA,NA,23,29,NA,39,30,42,53,67
"DlnIP.VORL",NA,NA,67,23,21,NA,67,NA,NA,NA,NA,NA,46,50,NA,45,44,42,52,50,50,48,NA,78,68,48,NA,58,NA,NA,NA,66,NA,64,NA,NA,NA,57,65,NA,NA,39,25,42,34,46,41,50,41,31,49,63,62,22,17,20,51,NA,NA,NA,10,17,16,12,41,38,39,15,14,15,12,14,14,24,30,28,25,23,11,11,9,8,8,7,7,8,7,28,43,60,57,61,57,64,60,49,46,52,NA,NA,75,NA,NA,58,NA,NA,NA,NA,NA,NA,65
"DlnORD.C",63,57,35,NA,NA,56,12,NA,NA,NA,NA,NA,NA,NA,48,NA,71,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,70,54,34,58,42,62,13,34,23,26,12,12,13,14,20,16,22,55,NA,64,NA,NA,NA,27,31,23,27,24,30,34,28,32,31,34,38,33,35,37,29,35,33,32,31,26,16,16,19,21,20,21,45,26,24,24,25,25,30,27,32,26,21,25,22,21,21,36,33,32,39,38,42,44,44,63,35,34,50,16,18,16,19,NA,59,53
"DlnORD.I",NA,41,34,66,NA,NA,1,NA,NA,NA,NA,NA,74,67,52,52,75,NA,16,15,13,16,27,19,23,21,22,NA,42,69,NA,64,59,56,NA,47,14,47,NA,34,42,47,45,NA,63,53,63,47,55,44,55,61,45,49,57,55,NA,63,NA,NA,NA,54,NA,NA,NA,NA,66,NA,NA,NA,NA,37,37,30,49,45,24,9,20,27,28,23,26,20,12,14,20,34,38,38,37,37,40,44,40,35,31,32,27,29,32,48,31,26,33,31,28,61,49,NA,59
"DlnEW",27,24,NA,NA,NA,NA,56,36,38,52,47,40,57,54,58,5,49,44,13,9,10,12,59,12,47,NA,10,NA,63,10,59,40,16,24,14,NA,NA,NA,35,35,27,25,26,NA,48,NA,58,NA,36,37,71,74,74,29,37,52,60,62,NA,13,38,51,60,49,13,NA,17,16,NA,56,57,NA,NA,NA,NA,NA,NA,60,66,64,53,58,NA,72,73,NA,NA,NA,72,NA,NA,NA,58,NA,NA,NA,52,48,NA,45,67,NA,62,NA,30,33,NA,28,32,34,23
"DlnVAC",43,43,59,NA,NA,NA,NA,68,63,76,63,NA,75,NA,NA,70,37,36,NA,NA,NA,NA,NA,NA,NA,NA,26,56,78,NA,50,50,NA,NA,61,58,NA,22,19,29,19,11,12,15,45,24,57,NA,51,24,16,17,12,7,10,9,9,9,8,7,6,6,5,7,9,6,6,6,6,6,6,6,6,6,5,6,6,5,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,5,5,5,4,4,5,5,71,9,9,11,5,4,5,3,4,3,5
"DlnFAZ",47,36,42,26,26,25,24,33,24,19,9,13,10,11,10,13,13,8,12,11,17,19,22,22,25,15,15,19,18,18,20,21,18,19,21,29,17,63,NA,NA,NA,55,44,NA,NA,NA,5,6,5,5,5,9,28,38,41,50,39,32,24,20,11,13,21,20,22,12,12,12,9,14,9,8,7,8,10,11,11,10,9,9,8,9,9,9,17,28,18,13,12,NA,NA,NA,63,NA,61,53,NA,NA,NA,NA,14,57,NA,NA,47,53,NA,71,71,67,NA
"DDlnHWWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,58,NA,83,65,69,45,50,68,67,73,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,67,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,59,63,59,NA,64,62,69,NA,NA,NA,NA,NA,NA,69,NA,68,NA,NA,NA,NA,NA,65,65,NA,NA,NA,NA,62,63,61,NA,NA,NA,63,NA,NA,NA,56,NA,20
"DDlnHWWAR",20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,64,NA,NA,73,NA,68,NA,NA,NA,NA,NA,NA,68,70,67,NA,NA,NA,NA,NA,61,62,NA,NA,NA,NA,61,61,72,NA,NA,NA,72,NA,NA,NA,NA,NA,22
"DDlnHWWA.E",56,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,59,58,40,50,58,NA,NA,24,NA,73,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,32,NA,24,25,23,28,26,27,25,25,28,25,26,32,27,26,23,NA,NA,NA,NA,20,22,34,NA,21,NA,16,17,19,20,20,14,17,16,14,17,16,17,17,17,21,24,28,25,24,23,31,25,22,23,28,19,20,24,26,26,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.ER",55,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,28,41,NA,45,53,59,45,NA,59,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.EX",29,34,30,NA,NA,NA,NA,NA,NA,NA,NA,69,62,56,50,49,47,46,29,30,63,65,65,63,NA,46,74,NA,55,31,39,69,40,45,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,62,NA,NA,73,NA,44,33,45,61,54,NA,40,41,35,37,42,34,36,30,31,41,32,28,31,29,38,39,44,NA,63,NA,58,52,50,58,45,53,52,45,41,34,31,32,32,32,34,22,25,22,20,18,52,41,55,68,57,NA,NA,48,43,NA,NA
"DDlnHWWA.EXR",NA,NA,NA,24,18,30,25,74,73,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,39,32,24,NA,NA,NA,NA,46,45,67,30,57,38,29,22,46,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,45,NA,55,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA
"DDlnOIL",NA,NA,55,38,42,48,50,44,37,31,33,NA,28,43,46,34,22,29,30,66,32,31,NA,73,NA,NA,55,80,NA,NA,NA,NA,NA,NA,NA,NA,53,65,52,36,40,44,35,52,NA,NA,NA,NA,NA,NA,NA,10,10,12,30,59,18,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,31,36,33,25,28,29,NA,NA,73,NA,NA,NA,NA,71,NA,64,NA,NA,NA,NA,36,44,49,NA,NA,NA,NA,NA,36,19,36,60,NA,19,18,25
"DDlnOIL.R",35,67,28,NA,49,NA,NA,51,66,45,NA,NA,NA,NA,NA,NA,39,72,40,43,43,36,56,36,37,20,NA,31,28,27,29,43,37,36,37,40,38,49,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,54,65,56,50,NA,NA,38,NA,31,21,18,23,23,24,28,23,19,22,21,29,43,33,31,35,NA,59,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,44,NA,NA,NA,NA,NA,66,37,38
"DDlnCPI",NA,42,NA,52,52,NA,55,56,61,75,50,64,44,NA,NA,60,63,61,69,72,49,54,61,57,57,58,12,NA,NA,76,74,76,76,75,73,NA,NA,NA,NA,58,46,51,56,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,35,35,33,32,35,45,61,49,47,50,24,28,36,28,30,31,28,29,33,40,53,NA,46,NA,46,67,61,NA,41,32,43,NA,NA,NA
"DDlnCPI.EX",61,11,31,29,24,19,20,22,23,18,28,4,17,3,3,17,16,17,21,18,14,18,23,23,21,16,31,38,37,35,25,34,32,29,30,30,71,20,29,24,45,45,32,50,NA,NA,NA,49,60,41,66,66,59,NA,NA,39,41,NA,41,NA,NA,NA,NA,NA,62,49,58,54,48,33,NA,44,44,44,55,65,NA,51,NA,NA,NA,NA,NA,NA,70,49,NA,60,56,54,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,40,NA,NA,69,NA,51,46,51,NA,NA,37
"DDlnTARIF",NA,65,NA,NA,NA,51,66,NA,NA,53,NA,NA,NA,NA,NA,86,NA,75,54,NA,73,NA,NA,79,NA,NA,41,65,NA,NA,NA,67,NA,NA,NA,NA,44,53,NA,NA,NA,41,23,NA,NA,NA,NA,20,NA,NA,72,57,NA,NA,NA,40,NA,NA,63,63,NA,NA,NA,40,44,30,32,31,34,36,38,30,39,38,36,35,55,NA,NA,NA,NA,57,NA,NA,22,29,29,47,NA,17,15,15,14,14,16,25,18,14,12,8,73,29,NA,NA,22,57,67,NA,NA,30,40
