"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DMT.currency",NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,34,NA,NA,NA,NA,34,36,NA,48,54,62,51,55,41,38,46,47,NA,NA,NA,28,24,25,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,50,44,49,45,51,43,46,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,49,27,NA,43,NA,NA,27,NA,NA
"DMT.labor",NA,NA,NA,NA,NA,NA,52,46,53,NA,50,34,47,37,NA,NA,NA,47,52,51,52,53,58,49,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,44,NA,23,16,NA,NA,NA,NA,NA,NA,NA,48,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,57,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,49,NA,NA,17,49,NA,NA
"DMT.cycle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,30,52,35,35,NA,NA,39,37,40,36,46,NA,NA,57,58,41,NA,NA,58,26,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,58,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,16,35,NA,39,29,22,33,31,38,23,NA,NA,25,50,NA,37,NA,NA,24
"DMT.taxation",28,34,41,NA,35,29,27,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,43,NA,NA,NA,NA,NA,51,52,30,32,35,48,39,NA,NA,NA,NA,NA,NA,20,NA,NA,27,NA,21,NA,NA,NA,28,NA,NA,32,26,23,23,22,16,16,18,20,22,22,23,24,24,25,30,28,23,21,21,26,24,22,30,31,32,32,28,29,28,24,25,22,21,20,20,18,19,18,18,19,22,23,21,19,10,NA,14,24,39,NA,NA,28,NA,NA,NA,NA,12,NA,NA,27,NA
"DMT.de.budget",5,15,10,12,16,17,12,NA,NA,NA,25,18,20,15,14,14,15,14,8,11,11,6,7,7,9,9,9,9,8,8,9,11,17,18,19,15,11,40,NA,NA,52,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,38,37,27,27,33,37,28,33,29,NA,NA,NA,17,NA,NA,NA,50,NA,NA,NA,21,NA,NA,17,26
"DMT.de.labor",NA,NA,NA,52,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,30,34,27,NA,NA,NA,NA,54,53,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,49,NA,NA,41,NA,29,32,33,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,53,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,32,52,NA,NA,24,NA,NA,NA
"DMT.de.cycle",45,21,25,21,19,18,21,29,29,27,24,29,27,26,34,25,24,22,30,32,NA,55,43,40,NA,50,43,NA,NA,NA,NA,NA,20,NA,NA,43,NA,61,41,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,60,NA,NA,NA,60,47,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,37,34,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,21,NA,39,47,NA,NA,NA,32,NA
"DMT.de.taxation",NA,41,43,41,34,32,NA,44,47,43,NA,NA,34,NA,NA,31,27,29,20,24,32,27,27,25,29,27,NA,NA,NA,34,NA,57,58,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,49,44,34,37,49,40,42,34,34,58,NA,49,29,36,NA,NA,NA,NA,NA,NA,37,NA,NA,51,59,NA,NA,NA,NA,30,NA
"DlnEX",NA,NA,NA,NA,NA,NA,NA,NA,NA,37,38,35,39,32,30,38,NA,56,51,38,28,46,41,39,37,32,32,27,30,27,25,23,29,32,32,42,30,35,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,32,30,32,28,30,33,36,26,20,27,31,29,NA,26,24,28,30,26,29,26,24,29,30,32,31,29,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnEXR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,36,28,29,30,28,29,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,16,15,14,16,18,18,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,35,39,NA,NA,51,53,48,50,41,27,43,NA,NA,48,NA,37,27,NA,NA,31,50,54,56,57,62,NA,NA,NA,58,42,NA,NA,NA,NA,NA,30,28,20,26,NA,NA,NA,NA,NA,57,NA,NA,54,51,NA,NA
"DlnDAX",26,NA,32,34,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,53,45,46,51,48,52,56,56,NA,NA,NA,NA,NA,NA,43,33,33,NA,63,33,6,41,55,NA,NA,38,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,48,NA,47,54,17,44,33,26,24,22,18,22,19,20,19,17,14,15,15,14,38,43,41,47,49,NA,NA,NA,NA,NA,NA,40,33,46,53,42,NA,NA,NA,NA,NA,NA,46,31,25,NA,NA,NA,33,NA,19,29
"DlnHWWA",NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,6,10,15,22,22,NA
"DlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,47,NA
"DlnHWWA.E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,54,36,NA,NA,NA,NA,48,40,NA,NA,NA,NA,NA,14,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,32,28,36,38,37,22,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,20,16,19,20,30,36,17,21,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.EX",NA,NA,NA,53,NA,NA,NA,20,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,18,13,14,13,14,12,14,10,15,NA,35,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,41,NA,15,7,NA,NA,NA,43,42
"DlnHWWA.EXR",30,22,22,14,12,14,15,14,16,23,26,NA,NA,51,39,NA,42,33,13,13,14,12,14,14,13,14,NA,40,36,38,13,41,12,NA,NA,NA,45,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,21,25,25,27,NA,28,55,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,44,42,NA,42,34
"DlnOIL",NA,NA,NA,NA,NA,50,NA,58,54,57,48,51,NA,NA,50,32,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,60,18,NA,17,17,19,23,23,19,21,29,31,47,NA,NA,NA,NA,55,NA,NA,NA,NA,54,60,56,35,38,34,32,31,32,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,24,NA,NA,NA,47,NA,41
"DlnOIL.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,54,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,26,NA,7,11,NA,NA,NA
"DlnCPI",31,24,NA,NA,37,NA,42,49,52,60,43,NA,NA,33,37,46,33,41,50,49,63,37,42,NA,46,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,65,NA,25,NA,35,19,20,16,27,38,38,37,33,30,32,29,36,50,46,51,NA,NA,41,40,23,33,32,31,24,41,33,38,54,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,35,31,21,37,25,20,37,52,47,47,39,47,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnCPI.EX",NA,NA,NA,35,24,NA,26,NA,NA,NA,NA,NA,NA,43,28,51,23,21,42,NA,43,20,19,21,17,16,17,18,19,19,20,19,19,22,21,19,19,NA,49,38,26,32,36,49,NA,NA,49,49,NA,23,17,10,11,11,20,15,14,15,14,13,16,16,17,23,22,21,15,14,17,19,17,15,16,21,21,17,16,27,20,17,19,16,17,18,15,24,36,21,20,15,15,12,8,11,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,40,NA,NA,NA
"DlnTARIF",NA,NA,NA,NA,NA,52,NA,NA,NA,36,NA,NA,18,21,12,NA,NA,NA,58,27,NA,58,53,53,25,29,26,29,27,22,45,24,30,NA,NA,NA,NA,NA,NA,NA,NA,40,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,56,46,52,NA,NA,NA,NA,NA,NA,NA,NA,41,45,39,37,38,36,37,34,37,36,28,30,28,53,42,32,29,28,47,56,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,42,51,NA
"DlnIP.VORL",25,12,12,9,10,7,9,10,10,11,8,7,9,14,23,10,18,15,15,19,17,9,8,9,12,12,14,11,11,14,10,12,13,15,15,NA,NA,11,46,21,9,14,22,20,18,28,26,32,33,39,NA,NA,NA,NA,35,19,19,19,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA
"DlnORD.C",NA,NA,48,51,NA,19,4,53,49,48,NA,NA,NA,52,49,NA,NA,NA,NA,NA,27,39,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,34,37,22,39,NA,26,34,44,NA,NA,NA,NA,NA,NA,NA,42,34,44,53,50,42,NA,NA,NA,54,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,48,NA,NA,NA,30,26,9,13,26,15,22,20,12,37,17,18,17,13,16,21,15,18
"DlnORD.I",NA,NA,NA,NA,49,NA,20,21,19,18,14,19,16,20,18,56,NA,50,40,26,21,32,25,28,28,25,24,25,26,20,49,NA,38,39,44,32,NA,29,39,NA,33,59,28,33,29,NA,NA,54,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,45,44,39,39,41,42,43,29,33,32,40,35,36,34,30,52,27,21,23,24,23,23,19,19,22,26,NA,25,24,30,14,13,9,14,20,23,22,23,27,21,19,43,50,26,30,34,34,NA,NA
"DlnEW",NA,29,NA,NA,47,NA,NA,25,22,NA,36,37,38,NA,NA,41,40,59,54,NA,NA,62,NA,NA,39,35,NA,NA,NA,NA,47,49,46,31,29,26,17,19,13,NA,64,NA,NA,NA,NA,NA,20,NA,NA,36,31,34,29,NA,NA,28,27,37,31,35,43,43,44,46,16,16,16,19,NA,NA,NA,NA,NA,56,NA,NA,40,40,NA,NA,NA,NA,NA,NA,NA,NA,57,51,56,59,58,55,54,NA,NA,37,NA,NA,35,36,42,20,46,NA,12,10,14,14,NA,NA,NA
"DlnVAC",40,37,35,47,NA,NA,53,NA,NA,NA,NA,36,15,13,41,NA,NA,18,19,21,60,NA,NA,55,NA,NA,NA,19,20,NA,NA,NA,68,16,17,12,9,10,66,33,18,18,20,16,14,17,15,14,13,15,16,17,19,17,24,29,22,NA,NA,47,42,41,41,43,33,36,29,27,27,28,29,30,25,27,30,30,31,26,30,32,34,25,27,30,46,NA,44,28,24,24,25,22,20,25,39,27,NA,14,9,6,10,9,10,10,11,21,NA,NA,NA,NA,NA
"DlnFAZ",47,36,NA,37,39,NA,NA,NA,NA,30,NA,NA,NA,46,NA,27,30,23,17,10,12,14,57,19,NA,NA,21,24,25,28,38,30,21,56,59,60,NA,49,3,4,4,NA,NA,NA,NA,42,NA,NA,51,51,52,51,51,46,NA,25,35,26,25,29,33,29,28,29,29,22,20,25,38,15,16,17,14,16,19,23,20,17,19,19,20,29,22,NA,35,35,NA,NA,NA,NA,41,40,36,38,31,38,25,32,48,42,41,44,45,34,41,NA,47,NA,NA,29,NA
"DDlnHWWA",NA,NA,NA,NA,NA,NA,50,50,NA,49,NA,NA,NA,NA,NA,49,50,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,54,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
"DDlnHWWAR",NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,33,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.E",NA,NA,31,NA,NA,NA,NA,48,44,47,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,30,35,NA,NA,NA,NA
"DDlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.EX",NA,NA,37,36,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,35,28,21,20,16,17,18,20,21,16,17,20,16,NA,NA,NA,58,45,50,10,51,31,48,NA,NA,NA,NA,21,22,17,18,20,22,21,22,14,NA,18,54,44,44,38,42,26,19,50,45,23,19,25,25,NA,NA,NA,29,NA,NA,NA,NA,NA,31,NA,NA,21,36,NA,35,NA,NA,NA,NA,NA,NA,46,NA,NA,37,29,29,30,25,27,33,33,36,29,20,27,18,25,17
"DDlnHWWA.EXR",NA,13,11,42,NA,NA,22,47,46,NA,NA,NA,NA,NA,NA,NA,20,25,24,NA,38,49,61,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnOIL",NA,NA,NA,NA,NA,NA,NA,NA,38,45,40,NA,45,29,33,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,52,54,47,65,58,NA,NA,51,NA,NA,56,57,56,NA,NA,NA,35,33,25,35,29,36,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,47,42,NA,NA,NA,NA,NA,NA,NA,36,39,34,32,32,42,34,37,36,41,50,NA,NA,NA,NA,23,NA,NA,35,42,35,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnOIL.R",NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,27,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,65,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,38,36,38,41,40,42,38,40,40,45,52,43,37,37,40,39,42,NA,45,49,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnCPI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,27,NA,NA,NA,NA,NA,58,59,60,NA,48,51,39,36,37,36,36,32,33,32,27,26,26,28,35,32,38,34,38,39,44,40,47,48,47,46,47,44,32,39,38,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,45,NA,NA,47,60,NA,NA,NA,NA,NA,NA
"DDlnCPI.EX",46,NA,36,40,18,23,31,56,NA,52,NA,NA,49,NA,NA,NA,NA,NA,49,50,NA,NA,NA,NA,40,37,NA,NA,NA,NA,16,18,NA,NA,57,53,55,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,40,52,51,41,44,43,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,42,NA,NA,40,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,36,46,43,41,30,34,33,41,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,43
"DDlnTARIF",23,45,46,49,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,54,53,NA,NA,43,31,NA,59,NA,NA,57,53,48,47,53,NA,NA,NA,42,46,55,34,NA,NA,51,47,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,43,NA,NA,NA,50,53,54,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,36,55,42,48,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
