"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DMT.labor",NA,NA,NA,NA,NA,19,22,50,46,NA,9,12,12,NA,57,24,35,12,44,39,23,31,45,42,NA,NA,NA,63,66,61,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,24,39,43,31,NA,25,23,34,27,29,26,31,28,30,39,41,55,45,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,49,49,NA,NA,NA,NA,28,29,33,38,38,39,41,35,35,38,60,NA,63,NA,42,36,NA,NA,33,NA,36
"DMT.cycle",NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,44,63,NA,NA,NA,NA,NA,NA,30,30,32,29,32,32,31,32,50,46,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,47,52,NA,47,44,NA,51,51,48,NA,NA,33,NA,NA,28,26,NA,58,57,26
"DMT.taxation",41,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,67,75,65,63,52,NA,NA,NA,44,NA,NA,NA,44,NA,NA,NA,NA,NA,37,35,24,25,25,NA,NA,NA,45,31,26,19,20,20,22,24,22,26,25,28,29,36,46,46,44,46,59,NA,61,NA,NA,43,45,27,NA,NA,NA,NA,NA,52,54,35,30,48,30,31,29,26,25,31,27,33,28,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,36,52,48,NA,57,44,NA,24,NA
"DMT.de.budget",NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,53,60,46,NA,NA,NA,45,NA,NA,NA,59,NA,NA,NA,NA,60,NA,NA,51,60,NA,34,32,NA,40,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,61,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,56,NA,35,NA,13,NA
"DMT.de.labor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,56,63,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,45,48,38,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,50,NA,NA,NA,NA,49,52,55,NA,NA,NA,NA,NA,NA,52,46,NA,NA,39,31,NA,49,54,NA
"DMT.de.cycle",33,26,22,22,20,17,27,33,34,24,17,20,25,35,36,36,37,25,29,26,28,36,30,30,23,31,58,26,NA,NA,NA,NA,NA,33,33,25,23,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,46,50,52,53,47,48,43,45,48,33,36,39,NA,43,45,45,42,35,26,30,44,33,31,31,50,NA,NA,49,54,NA,46,40,42,36,47,NA,NA,41,27,NA,24,22,32,NA,24
"DMT.de.taxation",NA,39,30,35,36,39,26,32,30,25,44,52,40,44,NA,31,27,NA,NA,34,26,NA,NA,61,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,50,51,45,NA,NA,37,20,19,19,31,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,49,NA,NA,10,25,43
"DlnEX",57,51,NA,NA,58,NA,28,NA,NA,58,NA,50,NA,54,53,NA,NA,NA,NA,NA,59,66,61,60,NA,NA,NA,66,NA,NA,NA,NA,57,48,41,29,38,48,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,58,NA,NA,NA,NA
"DlnEXR",NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,14,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,18,39,NA,NA,NA,NA,NA,NA,NA
"DlnDAX",NA,NA,NA,NA,NA,NA,NA,60,53,48,NA,57,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,39,41,35,24,25,18,9,8,6,10,23,40,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,14,16,14,17,18,18,18,21,22,18,23,21,19,17,17,17,17,18,16,17,16,16,14,12,14,15,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,59,NA,36,NA
"DlnHWWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,45,37,NA,NA,69,52,54,NA,26,28,19,29,NA,NA,NA,NA,NA,NA,13,12,38,NA,12,10,10,10,9,9,10,4,5,6,5,5,5,5,7,7,8,7,6,6,6,6,6,6,6,5,6,6,6,6,8,6,6,6,6,6,7,6,6,6,6,6,6,6,6,7,8,8,8,8,8,7,7,7,5,5,5,4,NA,NA,36,44,43,NA,NA,NA,NA,54
"DlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,38,NA,NA,NA,61,30,38,48,59,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,15,NA,18,16,18,14,15,19,19,15,15,16,16,14,11,8,7,7,7,7,7,12,15,14,16,14,13,20,20,19,20,19,17,18,18,44,NA,NA,NA,32,NA,28,25,42,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,49
"DlnHWWA.E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.ER",NA,25,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,14,17,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.EX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,19,20,17,14,16,18,14,20,NA,22,16,27,NA,61,27,28,44,26,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,46,39,43,NA,51,NA,NA,39,39,52,51,48,NA,NA,NA,NA,10,10,41,11,14,14,14,12,12,12,10,12,7,13,17,13,NA,NA,55,NA,53
"DlnHWWA.EXR",NA,11,12,10,12,12,11,8,10,11,NA,NA,NA,20,NA,14,NA,NA,22,NA,9,11,11,11,NA,11,5,NA,NA,NA,NA,NA,NA,27,28,40,20,20,48,26,43,41,NA,NA,NA,NA,NA,NA,NA,34,13,20,16,14,13,14,15,15,15,12,11,11,10,11,11,14,13,12,11,10,15,14,13,13,10,10,10,53,14,16,41,38,35,43,50,NA,46,39,36,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnOIL",7,6,6,5,10,9,NA,10,8,38,NA,49,50,NA,NA,21,NA,67,67,64,56,54,NA,NA,61,NA,64,61,58,67,63,59,55,49,48,31,35,46,NA,10,11,10,9,7,8,7,8,6,5,5,5,6,7,7,7,7,6,9,8,7,6,5,5,5,5,5,5,5,6,5,5,5,5,7,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,6,7,7,7,6,6,6,8,6,6,6,7,8,20,16,NA,NA,NA,NA,NA,NA,NA
"DlnOIL.R",36,32,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,13,12,11,40,NA,45,48,51,28,39,40,38,27,26,19,16,17,14,11,15,10,9,9,9,9,10,9,13,9,9,10,10,11,11,11,14,13,10,10,10,10,10,11,11,9,9,10,9,9,9,9,9,10,9,11,11,11,10,8,9,12,6,8,22,19,31,23,17,53,NA,NA
"DlnCPI",50,30,32,33,29,29,16,27,27,15,22,30,42,NA,NA,44,18,11,26,33,46,NA,NA,NA,NA,NA,21,39,42,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,43,NA,45,53,NA,25,24,24,24,23,26,25,25,24,24,25,25,32,28,27,30,26,29,NA,NA,NA,NA,NA,45,NA,48,NA,NA,NA,NA,NA,NA,42,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,55
"DlnCPI.EX",NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA,62,57,49,48,59,66,62,25,24,20,21,16,19,21,20,27,NA,NA,NA,NA,NA,NA,14,25,36,18,20,22,40,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,28,24,21,21,27,23,24,NA,NA,NA,NA,NA,NA,38,31,40,41,NA,NA,NA,53,52,46,NA,NA,NA,52,NA,44,50,49,NA,54,NA,54,38,NA,NA
"DlnTARIF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,41,NA,NA,NA,NA,56,45,41,37,44,43,66,NA,59,50,47,39,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,41,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,51,47,NA,29,31,32,33,NA,33,34,57,49,49,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,57,52,NA
"DlnIP.VORL",NA,NA,NA,NA,NA,NA,NA,72,69,60,58,NA,NA,52,56,NA,58,48,66,NA,49,62,60,54,NA,NA,19,48,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,51,NA,NA,55,53,54,NA,NA,NA,NA,NA,NA,NA,NA,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA
"DlnORD.C",NA,NA,NA,NA,NA,30,3,64,50,64,NA,NA,47,39,29,62,28,68,NA,NA,NA,NA,NA,58,29,30,33,33,36,38,NA,NA,34,71,64,NA,NA,27,20,NA,NA,33,27,43,41,27,22,28,20,24,23,24,31,23,23,27,26,25,24,27,27,28,28,27,31,31,28,26,23,25,23,26,30,29,22,22,25,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,29,41,30,NA,28,31,30,NA,NA,NA,50,47,NA,46
"DlnORD.I",13,14,15,13,19,NA,NA,22,26,14,12,14,22,32,34,28,16,19,18,19,15,21,15,15,17,21,29,47,40,44,41,46,30,42,39,32,30,NA,NA,NA,NA,NA,NA,36,33,42,51,33,26,28,NA,34,NA,32,30,37,NA,38,38,47,43,44,NA,44,50,54,NA,NA,NA,NA,51,46,39,38,28,34,39,NA,39,34,NA,42,40,42,35,39,59,41,25,25,27,33,34,35,34,34,32,27,28,22,23,25,35,23,30,32,38,43,27,47,NA
"DlnEW",43,NA,37,41,28,44,35,NA,48,26,46,36,21,50,31,30,39,30,32,30,22,27,27,26,31,56,30,25,24,33,26,21,18,47,19,22,14,28,NA,39,36,34,23,39,NA,NA,40,NA,NA,NA,NA,NA,45,NA,NA,56,47,34,47,41,NA,NA,NA,NA,52,47,38,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,46,46,NA,NA,21,NA,NA,17,NA,NA,27,NA,50,61,48,34,49,NA,40,NA
"DlnVAC",18,22,25,NA,31,13,18,25,23,13,8,58,55,13,30,15,23,22,19,NA,NA,NA,NA,NA,65,68,NA,67,63,64,22,12,11,54,53,57,49,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,60,55,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,20,13,12,13,13,15,14,18,19,NA,NA,15,15,23,22,25,28,20,19,41
"DlnFAZ",NA,NA,NA,NA,45,48,NA,59,62,NA,39,43,NA,NA,63,27,NA,43,37,38,39,51,50,50,46,NA,47,38,33,40,36,38,41,14,16,NA,NA,NA,NA,33,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,35,24,24,24,30,28,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,46,36,29,46,51,53,52,46,NA,47,55,52,41,42,NA,NA,NA,NA,NA,NA,51,49,44,45,20,22,25,20,13,16,12,12,13,16,14
"DDlnHWWA",NA,47,48,51,50,50,48,47,51,46,62,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,36,NA,NA,52,30,NA,NA,NA,47,45,48,48,53,54,52,NA,NA,46,36,41,45,48,NA,NA,NA,57,52,52,49,50,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,57,64,NA,NA
"DDlnHWWAR",NA,NA,NA,NA,NA,NA,NA,53,58,55,43,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,65,53,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,33,34,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,50,49,49,49,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,33,NA
"DDlnHWWA.E",59,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,47,41,NA,42,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,37,46,NA,NA,NA,NA,NA,35,42,37,36,33,33,35,37,37,36,46,36,39,37,40,40,41,40,39,47,44,41,45,47,41,45,38,38,34,35,32,31,30,26,34,30,34,25,32,26,24,35,40,NA,29,33,38,29,28,25,25,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.ER",58,NA,NA,25,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,34,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,49,48,45,48,51,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,24,26,NA,21,NA,NA,NA,NA,NA,NA,NA,33
"DDlnHWWA.EX",44,56,NA,NA,44,NA,NA,39,33,31,29,31,29,33,43,57,44,31,NA,NA,61,68,51,52,NA,NA,63,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,54,NA,NA,NA,NA,NA,53,58,NA,NA,NA,NA,44,44,39,51,NA,40,38,47,35,49,35,65,27,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.EXR",NA,NA,NA,NA,NA,NA,NA,40,47,50,33,NA,NA,47,49,NA,62,58,NA,65,55,60,52,43,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,26,47,NA,NA,NA,NA,NA,NA,31,NA
"DDlnOIL",NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,55,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,36,37,34,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,47,40,NA,NA
"DDlnOIL.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,29,28,30,15,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,43,43,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,43,NA,NA
"DDlnCPI",56,NA,NA,NA,35,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,29,NA,NA,NA,NA,NA,62,26,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,62,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,32,23
"DDlnCPI.EX",53,13,45,43,63,21,24,28,24,63,34,21,NA,51,50,51,34,NA,NA,56,NA,NA,NA,NA,NA,50,NA,35,54,NA,NA,NA,NA,40,40,45,33,19,19,27,42,46,NA,NA,NA,32,31,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,45,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,47,19,NA,25,25,30,30,35,38,22
"DDlnTARIF",NA,55,NA,61,NA,NA,NA,66,NA,NA,NA,55,52,55,NA,NA,63,56,NA,NA,NA,47,NA,NA,44,NA,38,NA,59,39,NA,NA,36,NA,NA,NA,21,50,38,NA,NA,NA,NA,NA,25,NA,42,NA,NA,NA,NA,NA,NA,NA,61,NA,56,55,51,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,31,NA,NA,NA,NA,NA,55,48,NA,NA,NA,21
