"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DMT.labor",21,NA,NA,NA,63,39,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,60,45,26,NA,55,56,56,NA,NA,NA,NA,52,52,NA,NA,NA,NA,NA,NA,29,30,34,32,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,59,NA,NA,NA,40,37,NA,NA,NA,NA,NA,20,63,27,52,NA,NA,NA,NA,26,NA,30
"DMT.cycle",NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,26,30,34,56,NA,NA,66,62,56,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,60,62,NA,NA,NA,56,39,NA,24,26,30,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,49,70,57,56,43,59,59,62,43,45,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,59,36,38,36,35,36,42,38,45,44,49,41,39,50,49,41,53,63,NA,NA,55,50,63,20,10,NA,NA,56
"DMT.taxation",NA,NA,NA,NA,NA,51,NA,NA,NA,NA,51,52,56,NA,NA,NA,55,52,NA,NA,NA,NA,56,NA,58,NA,NA,55,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,51,36,43,36,31,23,22,24,17,30,32,44,48,52,54,47,43,47,49,45,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,53,53,50,53,54,48,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,49,51,46,46,62,44,50,NA,5,30,NA,NA,34,NA,NA
"DMT.de.budget",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,28,27,28,NA,NA,26,NA,29,50,36,35,43,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,62,69,59,53,54,50,55,37,37,39,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,57,54,52,41,35,43,NA,23,71,NA,23,51,NA,NA,NA
"DMT.de.labor",NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,NA,61,35,11,14,19,36,47,28,35,71,NA,49,60,NA,NA,30,35,NA,NA,NA,NA,NA,47,21,NA,NA,NA,44,NA,43,NA,41,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,49,46,38,44,39,30,37,57,48,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,59,NA,NA,32,51,NA,NA
"DMT.de.cycle",NA,NA,52,37,41,NA,48,46,69,64,28,25,25,56,57,26,NA,63,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,33,45,48,53,27,NA,51,50,NA,NA,NA,58,NA,NA,NA,48,46,NA,44,41,45,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,46,44,46,NA,40,40,42,44,39,38,39,34,35,39,39,48,45,NA,NA,NA,NA,NA,42,47,NA,59,NA,61,NA,NA,NA,NA,55,NA,NA,11,NA
"DMT.de.taxation",NA,NA,NA,NA,NA,NA,52,NA,NA,NA,63,60,66,52,NA,NA,61,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,66,NA,NA,66,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,50,47,45,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,20,NA,27,NA,50,30,NA,40
"DlnEX",17,16,17,20,21,29,29,52,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,64,NA,51,53,72,69,NA,29,16,26,34,32,43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,36,47,NA,NA,37,44,47,37,37,39,56,NA,NA,NA,NA,NA,NA,NA,43,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
"DlnEXR",45,45,44,55,47,NA,64,38,NA,49,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,57,NA,NA,NA,48,NA,NA,51,46,49,42,NA,NA,37,33,41,NA,42,46,38,NA,NA,45,49,NA,NA,NA,50,37,41,39,61,45,41,36,36,37,32,33,37,35,35,37,39,43,43,47,46,49,40,32,35,33,30,34,35,34,31,34,34,31,22,13,31,35,59,35,37,44,NA,NA,NA,NA
"DlnDAX",19,22,20,22,20,16,16,10,14,27,13,13,15,14,14,14,14,14,13,12,11,11,9,8,8,10,13,13,22,15,20,58,NA,57,55,61,NA,NA,51,27,21,19,19,NA,NA,NA,NA,NA,16,21,14,25,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,28,25,8,67,NA,57,NA,NA,NA,NA,NA,28,57
"DlnHWWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,73,NA,NA,NA,NA,NA,NA,9,12,NA,NA,NA,NA,NA,NA,NA,12,5,5,4,4,4,38,4,3,3,3,3,3,4,4,4,4,4,5,5,4,5,5,5,4,4,4,4,4,4,4,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,5,3,3,3,3,5,4,12,15,24,NA,NA,55,NA,39,31,46,32,19
"DlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,66,NA,69,NA,69,67,67,NA,42,10,18,NA,NA,NA,NA,NA,NA,NA,13,20,15,8,8,5,4,5,4,4,4,4,8,6,8,8,9,8,13,10,7,9,7,6,5,5,5,6,6,6,7,10,13,12,10,13,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.E",NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,56,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,48,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,59,29,NA
"DlnHWWA.ER",NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.EX",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,72,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,23,NA,33,28,26,23,21,23,20,22,22,18,16,25,11,12,12,12,12,13,12,8,11,5,14,12,56,15,17,49,61,NA,NA,42
"DlnHWWA.EXR",4,4,5,4,4,5,6,5,6,8,9,8,6,7,10,6,9,9,10,9,7,10,7,7,7,5,55,10,12,10,14,57,36,35,18,NA,NA,28,12,7,10,14,13,26,37,NA,NA,NA,NA,NA,44,34,51,24,26,33,33,34,31,25,27,30,29,29,31,23,24,25,18,30,28,25,22,21,33,NA,NA,24,NA,55,NA,NA,NA,NA,NA,NA,57,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,60
"DlnOIL",66,62,55,NA,NA,NA,NA,51,46,55,52,28,32,42,NA,66,31,34,30,32,29,27,30,27,30,33,NA,34,44,39,38,24,24,30,29,37,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,20,NA,NA,28,33,34,NA,NA,NA,35,28,20,12,10,13,14,15,14,14,14,11,15,14,13,13,12,10,7,7,7,6,7,6,6,6,8,7,7,7,6,6,6,6,6,7,6,7,6,7,6,7,7,6,21,NA,NA,65,NA,NA,46,60,49,56,34
"DlnOIL.R",16,21,27,29,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,17,16,NA,19,25,31,17,38,42,NA,NA,NA,28,27,26,25,19,18,10,11,10,8,6,8,8,10,9,12,12,12,12,7,8,8,9,8,7,9,9,6,7,6,8,8,8,7,8,8,8,7,7,7,7,8,15,NA,23,NA,NA,12,11,20,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,66
"DlnCPI",64,29,36,30,27,46,36,53,49,43,48,48,33,45,30,28,23,23,39,34,47,44,32,33,39,31,NA,48,39,37,40,30,27,NA,NA,NA,NA,26,38,26,22,22,18,10,18,21,23,29,23,23,19,29,28,40,29,28,27,22,28,26,15,16,17,18,18,19,36,43,50,54,64,50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,53,48,51,49,41,43,NA,58,52,NA,43,38,67,NA,NA,54,NA,NA,NA
"DlnCPI.EX",18,23,69,61,43,NA,70,55,NA,59,65,39,63,22,25,64,66,NA,NA,NA,63,NA,NA,45,44,53,16,53,49,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,62,31,55,64,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,19,18,24,21,25,24,39,31,41,33,24,38,48,42,41,35,46,49,27,43,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,68,NA,46,NA,33,21,32,40,24
"DlnTARIF",41,NA,NA,NA,NA,30,42,37,44,38,46,35,38,34,NA,NA,37,36,NA,NA,40,34,46,NA,NA,NA,NA,39,34,43,51,42,39,40,38,47,NA,58,NA,NA,NA,34,32,NA,NA,NA,NA,47,NA,NA,NA,39,NA,NA,64,NA,57,NA,NA,NA,60,NA,NA,NA,NA,32,28,30,33,46,50,46,40,40,35,34,34,41,37,38,36,40,NA,44,NA,NA,37,NA,NA,NA,44,36,28,33,32,33,54,NA,50,NA,50,21,NA,NA,NA,NA,NA,NA,NA,53,43
"DlnIP.VORL",12,19,19,17,22,47,41,NA,NA,67,NA,NA,24,27,16,11,24,24,16,21,20,14,12,10,9,7,7,8,6,8,5,NA,NA,7,7,11,10,14,11,NA,NA,NA,NA,55,32,29,33,40,41,37,50,50,52,46,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,54,62,71,63,57,61,64,NA,NA,49,53,49,51,50,45,47,44,53,48,48,41,49,47,NA,NA,NA,NA,NA,NA,NA,42,52,38,47,NA,NA,NA,47,31,NA,NA,NA,61
"DlnORD.C",NA,58,57,47,61,26,3,NA,67,61,NA,NA,NA,NA,NA,NA,NA,NA,37,64,58,54,24,21,22,17,18,22,23,27,23,47,44,32,30,43,50,51,59,32,42,39,41,45,26,20,19,21,24,38,NA,24,24,27,30,53,55,44,48,32,29,29,43,40,44,30,26,27,31,27,35,29,23,22,24,23,21,33,19,20,22,31,21,23,22,27,26,21,19,24,29,28,30,26,21,23,31,33,27,26,29,32,NA,24,42,NA,10,8,19,35,32
"DlnORD.I",23,25,25,25,9,48,10,11,13,23,18,18,21,23,23,24,22,22,25,25,22,20,19,20,18,20,26,44,37,24,13,12,11,11,9,10,9,15,23,13,12,13,10,14,14,14,15,15,18,18,18,13,12,11,14,14,20,26,27,21,18,17,22,21,26,25,25,26,28,40,37,34,35,41,32,29,37,NA,28,28,27,22,25,26,28,25,25,26,27,28,31,33,31,36,33,36,47,44,36,35,42,52,61,NA,NA,NA,NA,NA,33,21,16
"DlnEW",NA,NA,23,27,30,27,31,42,35,24,47,37,41,43,28,32,38,39,31,31,30,29,25,26,31,32,41,26,30,NA,52,23,NA,65,NA,NA,23,16,39,31,44,46,42,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,26,30,27,30,33,41,42,57,NA,33,52,NA,NA,NA,60,NA,66,NA,NA,54,55,49,46,52,46,47,43,48,48,33,37,38,36,37,40,28,26,27,NA,NA,21,NA,NA,24,NA,59,12,65,45,31,59,NA,41,38,34,59
"DlnVAC",NA,NA,NA,NA,NA,23,30,14,12,12,12,9,9,2,4,8,18,16,14,13,10,7,10,13,14,13,NA,NA,65,57,16,61,NA,NA,NA,NA,NA,38,44,NA,18,20,20,12,12,10,9,9,13,14,21,19,14,12,17,20,15,19,14,14,13,14,15,14,16,NA,38,17,20,25,21,NA,15,15,14,15,10,10,11,11,11,10,11,12,13,12,9,10,9,10,10,8,7,8,8,9,10,10,9,7,4,3,42,19,21,23,15,14,11,12,10
"DlnFAZ",NA,NA,NA,NA,NA,NA,NA,NA,60,57,58,38,45,31,33,41,32,37,50,46,39,36,43,42,45,41,39,23,NA,NA,NA,10,10,14,8,8,5,8,NA,12,NA,10,NA,NA,NA,NA,NA,53,31,56,31,35,35,43,35,47,50,50,54,55,48,38,41,45,47,43,52,60,58,36,30,36,26,30,25,22,NA,25,23,25,33,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,52,54,61,58,53,61,NA,58,24,NA,13,13,50,38,27,19,17
"DDlnHWWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,59,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,29,22,24,24,24,28,NA,NA,NA,25,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,36,41,NA,62,47,62,NA,NA,47
"DDlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,28,23,30,39,38,42,NA,NA,53,38,56,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,60,NA,58,NA,NA,46
"DDlnHWWA.E",NA,NA,NA,NA,NA,NA,NA,49,NA,NA,71,NA,64,62,NA,67,73,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,19,18,19,20,19,22,23,19,17,21,22,22,23,21,23,24,21,23,22,21,22,22,22,23,20,22,21,21,20,17,16,15,15,13,14,15,14,15,17,15,17,19,15,17,22,19,23,22,17,16,17,17,16,16,15,12,6,NA,NA,NA,NA,NA,NA,24,15,NA
"DDlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,48,50,NA,25,NA,29,38,41,36,36,33,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,41,52,40,32,37,45,48,35,41,56,NA,NA,62,56,62,48,50,51,52,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
"DDlnHWWA.EX",47,NA,NA,26,28,NA,59,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,22,NA,NA,42,29,28,32,38,40,40,38,38,36,42,41,43,34,35,37,40,47,41,44,49,54,45,41,36,51,49,51,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,34,24,28,45,34,53,53,NA,28,32,30,NA,NA,NA,57,38,NA,NA,65,NA
"DDlnHWWA.EXR",22,26,24,35,32,36,60,31,28,42,31,31,28,29,27,27,28,31,34,38,31,24,21,18,17,19,NA,18,31,31,54,NA,59,44,43,45,NA,NA,NA,NA,31,40,NA,NA,NA,26,21,24,34,26,NA,49,41,30,36,51,61,60,60,49,47,40,46,48,50,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,25,23,28,30,28,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,45
"DDlnOIL",24,31,NA,NA,NA,NA,NA,NA,NA,NA,34,26,NA,NA,67,NA,NA,NA,26,27,NA,NA,NA,NA,26,25,NA,NA,36,22,17,11,12,8,10,16,20,34,NA,40,52,NA,NA,56,50,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,25,NA
"DDlnOIL.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,48,46,40,39,24,39,37,42,51,51,39,47,64,NA,57,48,53,52,51,42,43,NA,50,62,60,58,55,NA,NA,NA,NA,NA,NA,52,40,39,34,38,35,41,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,26,NA
"DDlnCPI",NA,52,NA,NA,NA,NA,NA,NA,43,NA,26,27,46,53,68,43,44,44,35,42,34,55,NA,NA,61,57,45,NA,NA,51,41,37,56,59,57,63,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,57,52,63,68,60,NA,NA,73,NA,NA,62,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,54,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,52,NA,NA,64,69,68
"DDlnCPI.EX",8,8,12,14,11,12,15,24,26,20,39,14,14,12,12,19,15,17,12,11,9,9,6,6,6,8,4,6,5,6,6,7,6,12,16,18,22,7,18,18,23,26,21,32,29,27,24,26,NA,48,43,38,54,55,39,48,53,48,50,52,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,49,NA,NA,55,59,NA,44,NA,NA,NA,46,NA,52,64,NA,NA,NA,NA,NA,62,55,NA,32,NA,54,61,57,55,NA,NA,62
"DDlnTARIF",NA,NA,58,NA,NA,NA,37,39,NA,40,NA,NA,NA,NA,38,44,71,NA,72,NA,54,68,NA,NA,NA,NA,40,NA,NA,NA,NA,62,NA,NA,NA,NA,41,25,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,66,50,NA,45,58,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,35,NA,39,53,NA,NA
