"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DMT.budget",NA,50,46,50,52,45,45,27,32,39,27,41,31,38,39,33,44,52,38,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,52,44,47,47,NA,65,NA,NA,NA,48,43,NA,NA,NA,NA,43,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,51,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,35,42,NA,26
"DMT.currency",19,10,18,NA,NA,NA,NA,44,42,45,32,37,37,57,33,57,67,69,43,44,NA,NA,NA,54,52,54,NA,57,50,56,47,63,NA,NA,NA,NA,45,NA,36,28,41,38,30,30,43,44,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,56,47,49,NA,48,48,45,47,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,22,24,25,21,23,19,14,NA,NA,NA,NA,NA,52,NA,37,33,18
"DMT.labor",39,NA,62,NA,NA,NA,33,25,30,30,NA,NA,NA,NA,NA,NA,NA,NA,28,35,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,42,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,30,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,49,61,49,NA,NA,NA,NA,NA,39,49,NA,45,37,42,29,27,22,41,NA,NA,NA,25,NA,26,NA,20,24,37
"DMT.cycle",NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,10,10,NA,NA,NA,NA,NA,47,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,43,44,45,42,NA,NA,NA,45,NA,33,33,37,36,35,43,NA,NA,43,NA,57,56,56,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,43,18,NA,26,NA
"DMT.taxation",52,NA,63,47,45,44,63,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,71,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,50,34,NA,NA,NA,NA,NA,NA,40,24,21,24,32,18,23,22,19,23,22,25,23,24,22,27,26,26,25,27,21,23,26,NA,NA,NA,NA,NA,NA,23,25,20,19,19,18,19,22,20,25,21,22,21,16,19,20,15,NA,25,NA,38,34,NA,NA,42,NA,NA,30,NA,17,NA,35,32,NA
"DMT.de.budget",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,37,25,31,47,41,36,48,47,54,24,44,20,NA,NA,NA,NA,NA,NA,55,59,49,45,29,28,20,18,23,29,30,48,41,NA,NA,55,43,32,31,33,35,38,52,NA,54,56,62,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,42,38,43,45,37,31,36,NA,NA,NA,NA,28,NA,NA,NA,NA,23,NA,NA,25,37,NA,37,21
"DMT.de.labor",NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,41,53,NA,63,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,28,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,29,NA,25,NA,NA,NA,NA,NA,39,NA,NA
"DMT.de.cycle",9,NA,NA,NA,18,NA,38,NA,55,50,NA,NA,NA,42,38,20,62,61,47,30,19,55,44,37,51,43,46,39,NA,36,31,13,NA,NA,20,15,19,NA,NA,NA,NA,NA,45,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,44,46,44,43,30,30,31,35,33,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,40,39,36,NA,NA,NA,NA
"DMT.de.taxation",NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,36,45,49,49,21,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,42,38,35,33,32,44,45,48,47,24,35,44,NA,NA,NA,39,40,NA,NA,NA,NA,NA,NA,NA,58,49,31,NA,NA
"DlnEX",43,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,54,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,44,NA,NA,NA,38,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,52,51,NA,NA,NA,NA,NA,37,50,NA,NA,NA,NA,45,45,35,34,37,33,35,35,37,43,53,49,NA,47,NA,NA,NA,NA,NA,NA,42,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,29,NA,36,NA,32,32,NA,44,NA,NA,NA,NA,46,27,29,43
"DlnEXR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,20,22,25,26,31,27,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnDAX",NA,NA,NA,59,71,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,49,NA,NA,NA,NA,54,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,13,12,13,13,12,13,14,13,14,15,11,11,12,12,12,12,12,13,13,12,34,30,31,35,31,42,55,NA,NA,59,NA,42,42,50,43,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,23,NA,22,19
"DlnHWWA",NA,NA,NA,NA,64,50,49,NA,58,59,NA,47,43,55,55,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,15,NA,24,33,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,57,35,37,33,30,28,40,NA,NA,NA,NA,NA,NA,NA,NA,8,10,8,13,13,22,24,NA,NA
"DlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,15,16,17,16,17,22,16,22,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA
"DlnHWWA.E",NA,NA,NA,NA,47,36,43,33,38,44,NA,35,NA,39,43,42,40,46,37,45,62,44,37,34,36,29,31,32,32,32,41,41,NA,NA,52,54,47,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,27,28,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.EX",NA,NA,58,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,25,NA,NA,NA,NA,46,13,31,38,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,11,17,NA,NA,NA,NA,NA,NA,15,10,NA,51,NA,NA,NA,45
"DlnHWWA.EXR",10,8,4,10,14,12,11,9,12,15,33,NA,NA,NA,17,15,11,13,13,11,14,NA,62,NA,NA,NA,55,NA,NA,60,NA,50,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,16,NA,35,18,26,37,30,46,49,51,NA,58,NA,NA,20,30,32,NA,NA,NA,NA,NA,NA,32,13,12,13,24,23,20,25,21,22,27,NA,NA,NA,40,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44
"DlnOIL",31,40,35,NA,NA,NA,48,NA,48,48,NA,30,NA,NA,NA,51,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,49,60,30,32,31,39,29,15,22,10,10,23,31,32,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,42,43,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,51,NA,NA,NA,NA,NA,NA,NA,NA,9,11,11,16,55,57,NA,NA,38
"DlnOIL.R",NA,NA,50,57,48,NA,47,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,28,24,31,42,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnCPI",26,NA,NA,NA,59,31,35,45,41,29,NA,25,NA,13,13,39,43,43,44,43,45,26,40,44,44,45,NA,51,NA,NA,NA,64,NA,NA,42,55,NA,28,37,12,17,12,14,17,17,16,22,24,21,14,13,14,13,35,19,18,18,46,NA,23,18,17,19,17,23,18,22,22,31,28,23,25,NA,NA,NA,NA,NA,31,NA,NA,24,16,15,14,23,NA,23,20,19,19,NA,NA,NA,18,41,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnCPI.EX",NA,NA,NA,63,NA,NA,NA,37,39,35,19,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,39,63,60,NA,NA,18,NA,NA,34,24,30,NA,16,14,17,40,NA,NA,57,56,46,NA,NA,50,NA,NA,NA,NA,20,15,18,16,27,26,23,21,17,17,17,19,19,25,19,28,25,18,18,15,12,13,15,14,17,14,14,14,17,14,14,14,12,12,13,40,25,33,32,18,15,12,11,13,17,NA,NA,NA,18,22,NA,NA,34,NA,NA,32,35,39,40,NA,NA,NA
"DlnTARIF",29,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,36,NA,36,34,36,NA,NA,25,25,24,36,36,33,20,26,18,NA,NA,NA,NA,NA,24,54,NA,59,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,38,NA,NA,NA,52,NA,NA,NA,NA,35,39,52,47,NA,NA,NA,NA,NA,NA,45,51,NA,51,45,29,25,26,25,NA,26,27,31,49,49,57,52,NA,NA,NA,NA,NA,38,35,39,35,40,NA,46,40,NA,NA,NA,NA,NA,NA,NA
"DlnIP.VORL",NA,49,NA,30,57,34,39,NA,NA,22,11,17,NA,37,35,47,35,42,54,55,23,15,18,41,20,38,NA,43,49,22,18,35,42,14,19,23,9,NA,20,16,19,27,21,21,32,36,41,39,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnORD.C",35,42,NA,NA,39,35,7,26,26,24,18,23,17,28,NA,59,NA,57,39,38,NA,NA,NA,28,26,NA,30,33,27,53,NA,NA,NA,39,NA,40,NA,66,30,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,45,45,45,40,36,42,40,36,35,NA,39,40,41,NA,44,36,35,33,44,34,22,35,NA,39,37,36,40,48,57,45,35,39,39,39,NA,23,NA,13,21,32,33,29,15,17,15,16,17,20,22,19,19,47,18,30
"DlnORD.I",14,26,30,21,37,55,NA,16,17,16,14,18,14,19,22,32,25,25,19,22,27,21,21,20,22,20,27,25,21,57,NA,31,19,20,23,29,18,16,49,15,14,7,13,12,18,13,18,16,16,19,23,25,23,26,36,28,23,19,18,18,25,23,18,21,22,21,27,33,25,38,46,33,30,30,23,21,24,NA,17,18,21,18,14,12,20,16,18,23,26,25,40,15,16,14,26,31,35,28,31,28,31,32,34,39,28,31,27,39,NA,NA,27
"DlnEW",NA,NA,27,NA,NA,49,52,NA,NA,40,NA,NA,NA,NA,NA,NA,58,53,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,48,NA,36,NA,NA,NA,59,14,11,50,45,33,31,22,20,NA,NA,19,NA,51,44,16,20,20,44,37,19,20,20,19,20,39,31,33,34,16,16,17,19,22,35,NA,NA,NA,37,29,34,42,NA,24,NA,NA,21,NA,NA,49,39,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,31,NA,NA,24,46,37,27,NA,NA,NA
"DlnVAC",54,NA,54,NA,NA,NA,NA,NA,11,17,10,NA,42,54,50,60,21,23,23,27,24,61,58,57,56,56,60,61,NA,NA,NA,NA,12,12,12,12,11,NA,27,22,32,21,19,16,21,20,16,14,14,13,11,15,27,36,29,36,NA,NA,NA,46,42,41,32,23,19,19,21,24,17,18,30,22,20,20,21,26,23,21,30,35,30,32,33,NA,NA,NA,48,58,41,38,30,45,NA,NA,44,NA,11,10,10,11,15,12,12,16,NA,NA,14,16,NA,NA,NA
"DlnFAZ",NA,NA,NA,NA,NA,NA,44,23,21,19,49,NA,NA,52,40,NA,57,62,NA,NA,53,63,60,58,NA,NA,NA,NA,NA,NA,NA,51,45,NA,NA,NA,NA,6,4,9,NA,NA,NA,NA,51,NA,NA,NA,NA,46,NA,46,43,NA,39,31,24,25,25,31,32,28,20,18,18,17,19,20,14,NA,21,14,16,14,17,20,NA,24,12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,41,32,39,34,38,33,36,NA,NA,NA,NA,NA,48,55,NA,NA,NA,NA,34,34,31
"DDlnHWWA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA
"DDlnHWWAR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,57,38,NA,NA,NA,NA,39,30,38,29,46,NA,45,50,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,35,NA,NA,NA,NA,NA,NA,55,53,NA,33,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,43,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,36,NA,NA,NA,NA,50,NA,NA,NA,NA
"DDlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,32,NA,NA,NA,NA,NA,52,51,56,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.EX",47,46,47,42,54,52,66,35,31,32,NA,NA,NA,NA,NA,NA,66,64,42,NA,NA,NA,NA,NA,NA,41,29,29,39,NA,NA,NA,38,35,36,36,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,38,32,30,37,NA,NA,34,26,27,NA,28,26,36,32,43,25,29,30,28,23,16,19,25,41,26,26,34,36,38,NA,48,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,57,NA,NA,40,48,NA,52,NA
"DDlnHWWA.EXR",NA,NA,NA,NA,NA,NA,NA,NA,56,53,37,NA,NA,NA,NA,NA,68,66,50,39,35,32,26,27,29,30,44,NA,28,25,25,34,27,NA,NA,NA,20,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,19,18,15,18,22,23,27,29,37,30,30,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnOIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,68,46,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,50,NA,NA,39,32,30,40,42,52,50,49,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,52,49,49,39,45,38,39,37,45,39,41,47,53,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnOIL.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,44,41,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnCPI",55,23,28,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,38,NA,NA,NA,NA,46,41,NA,NA,NA,NA,42,41,41,42,41,41,38,35,34,37,35,33,41,53,NA,45,51,39,40,39,48,43,44,49,47,47,58,45,45,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,34,37,NA,NA,NA,35,NA,38,43,NA,NA,NA,NA,NA,NA,NA
"DDlnCPI.EX",7,NA,NA,60,NA,NA,NA,NA,62,NA,NA,16,NA,31,49,NA,56,55,56,NA,31,NA,NA,NA,NA,NA,41,48,NA,NA,NA,59,NA,NA,NA,NA,NA,54,42,NA,36,32,26,29,28,24,27,31,NA,NA,NA,42,46,40,52,43,40,35,43,51,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,37,NA,NA,NA,28,22,24,33,45,27,NA,35,NA,47,46,NA,NA,NA,NA
"DDlnTARIF",NA,58,60,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,58,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,50,51,NA,NA,NA,47,37,36,42,33,45,39,39,NA,26,23,24,NA,28,NA,NA,NA,NA,49,53,49,NA,56,47,46,40,41,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,29,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,29,28,NA,NA,NA
