"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111"
"DMT.currency",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,49,NA,NA,71,NA,39,31,43,38,43,36,37,31,33,NA,NA,NA,59,39,35,40,30,27,33,34,42,35,42,38,48,49,55,NA,NA,NA,NA,55,45,51,48,48,51,54,52,52,58,41,NA,NA,NA,53,42,36,43,54,51,51,50,48,54,52,50,50,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,17,20,NA,NA,46,16,NA,33
"DMT.labor",56,NA,NA,NA,52,50,NA,45,49,60,63,33,30,30,35,57,NA,NA,NA,51,49,53,46,60,NA,60,46,56,47,NA,NA,42,48,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,39,46,32,32,31,31,31,33,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,48,37,52,33,NA,NA,NA,NA,NA
"DMT.cycle",NA,15,19,61,NA,27,30,30,33,39,59,18,34,26,37,52,42,11,37,16,19,18,20,23,22,22,20,22,NA,NA,NA,NA,23,NA,NA,66,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,34,30,NA,24,37
"DMT.taxation",62,58,60,63,59,NA,58,54,54,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,36,NA,40,56,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,34,NA,40,34,41,42,34,36,36,35,35,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,37,NA,NA,NA,27,NA,44,55,61
"DMT.de.budget",48,NA,NA,49,44,NA,NA,NA,NA,NA,NA,57,51,NA,NA,61,73,68,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,22,15,43,54,55,18,NA,NA,NA,55,NA,NA,NA,51,49,NA,NA,47,46,NA,62,53,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,49,46,46,46,45,48,52,49,48,43,40,43,44,49,47,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,40,56,NA,NA,18
"DMT.de.labor",47,NA,NA,55,NA,NA,45,NA,NA,NA,NA,NA,27,NA,31,53,47,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,52,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,32,33,29,29,34,26,29,NA,NA,NA,NA,NA,NA,NA,NA,52,58,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,53,20,NA,48,57,NA,NA
"DMT.de.cycle",16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,63,58,47,53,49,38,43,24,NA,NA,NA,NA,NA,46,36,28,NA,42,44,NA,NA,43,48,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,53,56,NA,NA,51,NA,54,50,NA,52,61,NA,NA,NA,NA,NA,NA,NA,38,43,42,42,NA,NA,NA,NA,NA,NA,33,NA,53,61,59,NA,NA,NA,53,NA,NA,NA,NA,48,50,NA,NA,38,33,26,NA,60,NA,35,38
"DMT.de.taxation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,55,31,27,26,26,19,28,20,28,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,41,54,58,55,49,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,45,23,34,NA,NA,14,49,NA
"DlnEX",NA,NA,NA,37,62,39,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,18,17,NA,NA,NA,NA,36,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,26,29,30,40,38,NA,35,28,31,42,30,27,52,51,49,NA,42,43,40,NA,NA,NA,NA,NA,NA,32,36,31,48,NA
"DlnEXR",NA,53,63,65,60,62,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,26,16,19,20,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39
"DlnDAX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,63,68,NA,NA,57,NA,58,NA,NA,66,24,40,33,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,11,20,15,16,15,16,16,16,16,15,9,13,15,14,15,15,13,16,15,12,13,13,13,11,12,9,16,16,15,18,17,19,18,18,18,19,21,21,25,NA,NA,NA,NA,21,19,15,26,19,15,20,13,17,31,39,34,37,NA,NA,NA,NA,32,51
"DlnHWWA",21,22,21,21,24,17,32,17,15,18,NA,27,NA,NA,NA,33,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,63,51,60,NA,NA,NA,NA,NA,NA,NA,49,22,NA,NA,15,NA,24,25,12,10,8,8,9,12,12,12,11,13,15,14,15,17,NA,NA,NA,NA,NA,NA,NA,11,14,13,11,12,12,12,13,10,9,8,8,9,9,8,8,8,8,8,8,9,11,9,9,9,9,8,7,7,8,6,5,5,5,6,5,9,9,16,12,15,NA,NA,NA,NA
"DlnHWWAR",29,61,39,34,38,51,18,35,31,13,22,37,NA,NA,NA,41,25,17,19,28,45,29,33,50,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,28,28,20,22,21,22,NA,53,40,45,36,35,34,34,34,42,NA,NA,NA,NA,NA,NA,NA,33,40,39,34,34,NA,NA,NA,NA,NA,45,22,19,17,NA,NA,NA,NA,NA,39,32,41,40,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,19,NA,NA
"DlnHWWA.E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,37,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnHWWA.EX",NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,21,37,43,51,51,46,21,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,13,18,18,17,17,17,17,18,15,NA,NA,NA,NA,NA,NA,NA,17,14,14,14,18,14,14,12,14,13,13,13,13,12,13,13,13,13,14,13,14,13,13,12,10,10,9,11,10,8,8,9,8,10,8,14,10,27,15,NA,NA,NA,NA,NA
"DlnHWWA.EXR",50,42,50,29,40,18,17,13,12,40,48,34,39,36,12,13,17,18,62,NA,NA,NA,66,55,49,52,15,61,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,25,26,14,31,39,21,42,NA,43,28,29,21,34,31,31,32,18,26,16,14,14,11,12,14,14,13,16,18,17,16,14,43,NA,NA,NA,45,19,16,14,14,NA,53,22,29,30,16,17,14,20,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,57
"DlnOIL",32,10,9,9,5,5,11,8,7,7,11,NA,NA,NA,NA,12,11,13,12,44,35,NA,57,46,41,NA,NA,NA,48,NA,NA,NA,NA,49,47,47,26,20,48,58,15,13,13,13,11,10,7,7,7,8,7,10,13,14,11,14,12,13,14,12,8,11,7,8,10,9,8,9,7,6,7,6,6,6,6,7,6,6,8,8,7,7,7,6,6,7,7,8,8,8,8,8,9,8,8,9,7,7,7,7,8,11,13,24,26,32,28,29,36,50,46
"DlnOIL.R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,21,17,26,48,51,46,NA,41,35,NA,61,38,38,53,29,25,26,22,37,NA,NA,NA,NA,NA,NA,34,NA,55,56,55,56,56,41,NA,48,NA,37,37,39,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DlnCPI",52,NA,45,45,46,57,49,57,44,56,41,NA,41,38,39,55,37,33,25,36,33,45,44,54,NA,NA,NA,NA,NA,NA,NA,30,NA,22,29,23,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,38,39,42,44,NA,NA,NA,NA,55,NA,NA,54,45,46,37,36,24,26,31,33,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,53,NA,18,52
"DlnCPI.EX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,46,23,NA,NA,NA,70,NA,70,NA,NA,NA,NA,NA,25,25,14,48,23,19,14,16,19,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,25,23,24,23,28,35,40,NA,NA,35,31,NA,33,37,47,40,33,29,36,31,24,24,28,28,28
"DlnTARIF",43,NA,NA,39,66,NA,39,49,40,35,NA,40,NA,20,20,51,72,45,53,NA,24,35,36,29,34,29,29,36,NA,NA,NA,62,22,NA,51,NA,NA,47,NA,33,24,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,55,45,46,48,44,47,49,44,48,40,NA,NA,45,44,42,NA,NA,NA,NA,NA,NA,NA,NA,43,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,56,NA,50,NA,47,NA,56,42,NA,60,35,45,33,32,39,40
"DlnIP.VORL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,15,27,NA,65,NA,NA,NA,NA,NA,NA,58,NA,33,NA,NA,NA,NA,NA,NA,15,NA,12,8,12,18,44,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,43,NA,43,63,NA,NA,NA,NA,56
"DlnORD.C",40,44,46,41,53,46,5,33,32,30,30,25,29,31,36,60,41,46,43,38,30,32,30,28,32,43,48,39,33,34,29,54,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,52,NA,34,25,23,19,21,29,23,29,29,21,20,20,23,25,24,24,25,22,24,25,26,26,25,24,23,26,24,24,23,22,19,18,NA,20,20,20,NA,NA,NA,22,19,19,19,19,17,16,16,19,22,20,15,13,12,14,14,14,19,21,18,22,16,12,18,22,17,14
"DlnORD.I",NA,NA,NA,NA,28,66,10,60,NA,NA,27,29,22,24,21,31,35,31,20,18,20,21,23,24,26,23,30,20,26,28,24,44,54,21,20,17,15,15,12,26,23,27,24,30,26,25,26,24,24,25,32,35,32,37,28,30,28,30,30,30,39,38,36,39,42,34,47,NA,NA,NA,58,NA,NA,44,39,31,35,NA,38,38,31,34,37,52,57,NA,54,50,NA,57,53,59,59,NA,NA,NA,NA,NA,51,42,44,36,40,44,NA,62,52,NA,NA,31,29
"DlnEW",NA,NA,NA,NA,63,58,NA,52,51,43,45,44,52,NA,54,40,45,58,44,46,39,37,NA,NA,NA,NA,NA,42,42,41,35,28,NA,17,16,11,41,NA,NA,NA,53,51,49,43,35,41,36,37,32,32,38,50,NA,40,47,41,41,36,36,36,31,29,42,44,26,30,NA,29,NA,28,28,33,31,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,48,NA,NA,NA,NA,NA,NA,NA,34,34,31,45,44,NA,43,42,23,NA,28,30,43,NA,47,NA,NA,NA
"DlnVAC",12,14,17,NA,NA,43,22,21,18,8,10,56,NA,45,NA,20,22,24,15,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,39,12,14,13,18,63,40,36,NA,NA,39,33,29,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,41,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,47,NA,NA,21,16,11,13,12,11,11,11,12,13,15,18,12,15,NA,NA,NA,NA,NA,NA
"DlnFAZ",39,NA,NA,NA,65,49,23,24,21,20,29,21,26,27,25,19,16,22,28,24,22,25,27,25,29,28,32,27,NA,NA,61,NA,45,62,19,16,NA,44,NA,NA,43,36,41,45,44,56,42,NA,39,31,49,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,41,50,NA,NA,NA,39,29,28,26,31,28,33,33,41,32,39,39,39,46,NA,NA,NA,NA,NA,23,17,17,33,25
"DDlnHWWA",13,18,16,19,19,31,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48
"DDlnHWWAR",23,NA,NA,44,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,60,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,35,37,54,50,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,58,NA,60,57,52,NA,46,38,39,NA,NA,NA,59,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnHWWA.E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,NA,61,61,NA,NA,NA,35,41,32,35,35,32,37,32,41,43,50,48,49,NA,42,41,41,44,40,40,NA,28,27,28,23,24,29,23,20,21,NA,49,NA,NA,NA,NA
"DDlnHWWA.ER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,53,40,39,38,41,39,48,36,33,33,37,NA,NA,NA,53,51,57,45,42,41,43,35,33,32,31,NA,NA,46,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,42,NA,NA,NA,NA,NA
"DDlnHWWA.EX",36,32,34,59,61,55,NA,41,46,49,33,NA,42,43,42,48,39,43,26,34,27,36,35,NA,38,30,34,34,44,45,31,58,NA,NA,66,NA,NA,NA,NA,38,47,47,39,31,45,23,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,49,51,NA,NA,NA,NA,NA,56,57,NA,NA,NA,48,47,41,36,49,34,35,57,NA,NA,44,56,NA,NA
"DDlnHWWA.EXR",NA,55,NA,NA,NA,54,NA,46,52,36,47,55,NA,47,56,NA,NA,NA,NA,NA,42,NA,31,31,30,31,NA,28,35,32,30,NA,NA,28,26,45,34,28,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,52,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA
"DDlnOIL",NA,NA,NA,NA,NA,NA,NA,NA,NA,68,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,43,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,61,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,59,NA
"DDlnOIL.R",NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,24,NA,23,25,30,25,37,41,56,61,44,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,42,48,47,43,40,52,NA,55,53,39,43,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,41,45
"DDlnCPI",34,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,60,NA,55,27,21,21,24,16,19,45,56,49,NA,NA,NA,NA,35,40,43,NA,53,37,33,31,29,28,30,32,32,32,38,34,35,35,37,31,32,35,52,49,44,44,38,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA
"DDlnCPI.EX",NA,36,33,30,35,NA,NA,NA,NA,NA,NA,NA,13,34,38,45,48,53,32,NA,NA,NA,14,14,13,14,13,17,16,15,NA,NA,NA,NA,NA,18,NA,NA,NA,24,26,30,27,29,39,37,29,29,25,42,41,42,NA,NA,57,49,44,55,44,41,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,60,57,NA,NA,NA,NA,52,49,NA,NA,56,50,46,NA,NA,NA,NA,NA,NA,NA,NA,43,46,35,29,40,30,32,37,36,25,NA,NA,NA,NA,NA,47,NA,NA,NA,NA
"DDlnTARIF",NA,NA,NA,57,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,24,23,43,46,53,53,50,58,49,64,45,47,47,NA,36,NA,NA,57,36,NA,NA,34,NA,34,32,33,36,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,58,50,NA,39,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,41
