"",BBEE1.D.I8.AAA.XZE012.A.AABAN.M00,BBEE1.D.I8.AAA.XZE012.A.AABAN.M00_FLAGS
2001-07-15,.,No value available
2001-07-16,85.7603,
2001-07-17,85.2795,
2001-07-18,85.9093,
2001-07-19,86.4473,
2001-07-20,86.6576,
2001-07-21,.,No value available
2001-07-22,.,No value available
2001-07-23,86.0628,
2001-07-24,86.3868,
2001-07-25,86.8746,
2001-07-26,86.6611,
2001-07-27,86.6550,
2001-07-28,.,No value available
2001-07-29,.,No value available
2001-07-30,86.6455,
2001-07-31,86.7018,
2001-08-01,87.0952,
2001-08-02,86.8078,
2001-08-03,86.8668,
2001-08-04,.,No value available
2001-08-05,.,No value available
2001-08-06,86.9265,
2001-08-07,86.7616,
2001-08-08,86.5907,
2001-08-09,87.2594,
2001-08-10,87.7833,
2001-08-11,.,No value available
2001-08-12,.,No value available
2001-08-13,88.1904,
2001-08-14,88.1895,
2001-08-15,88.9781,
2001-08-16,89.0831,
2001-08-17,89.2145,
2001-08-18,.,No value available
2001-08-19,.,No value available
2001-08-20,89.3226,
2001-08-21,89.0518,
2001-08-22,89.6457,
2001-08-23,88.9574,
2001-08-24,88.9154,
2001-08-25,.,No value available
2001-08-26,.,No value available
2001-08-27,88.8194,
2001-08-28,88.4926,
2001-08-29,88.8262,
2001-08-30,88.7023,
2001-08-31,89.0854,
2001-09-01,.,No value available
2001-09-02,.,No value available
2001-09-03,88.4538,
2001-09-04,87.8390,
2001-09-05,87.2760,
2001-09-06,87.0279,
2001-09-07,87.7351,
2001-09-08,.,No value available
2001-09-09,.,No value available
2001-09-10,88.2808,
2001-09-11,87.8698,
2001-09-12,88.2764,
2001-09-13,88.3003,
2001-09-14,89.2771,
2001-09-15,.,No value available
2001-09-16,.,No value available
2001-09-17,89.7746,
2001-09-18,89.6707,
2001-09-19,89.7795,
2001-09-20,89.6621,
2001-09-21,89.2730,
2001-09-22,.,No value available
2001-09-23,.,No value available
2001-09-24,89.0904,
2001-09-25,89.1676,
2001-09-26,89.4598,
2001-09-27,89.4377,
2001-09-28,88.9169,
2001-09-29,.,No value available
2001-09-30,.,No value available
2001-10-01,88.7762,
2001-10-02,89.3208,
2001-10-03,89.5351,
2001-10-04,88.8023,
2001-10-05,89.1063,
2001-10-06,.,No value available
2001-10-07,.,No value available
2001-10-08,89.4319,
2001-10-09,89.3234,
2001-10-10,89.0713,
2001-10-11,88.5490,
2001-10-12,88.4053,
2001-10-13,.,No value available
2001-10-14,.,No value available
2001-10-15,88.6525,
2001-10-16,88.4213,
2001-10-17,88.2211,
2001-10-18,88.2357,
2001-10-19,88.1679,
2001-10-20,.,No value available
2001-10-21,.,No value available
2001-10-22,88.0560,
2001-10-23,87.6168,
2001-10-24,87.7686,
2001-10-25,87.5930,
2001-10-26,87.6398,
2001-10-27,.,No value available
2001-10-28,.,No value available
2001-10-29,88.0691,
2001-10-30,88.4998,
2001-10-31,88.3577,
2001-11-01,88.5951,
2001-11-02,88.3004,
2001-11-03,.,No value available
2001-11-04,.,No value available
2001-11-05,87.7507,
2001-11-06,87.5585,
2001-11-07,87.8139,
2001-11-08,87.3716,
2001-11-09,87.2034,
2001-11-10,.,No value available
2001-11-11,.,No value available
2001-11-12,87.1208,
2001-11-13,86.6848,
2001-11-14,86.4984,
2001-11-15,86.7416,
2001-11-16,87.0162,
2001-11-17,.,No value available
2001-11-18,.,No value available
2001-11-19,86.7485,
2001-11-20,86.9532,
2001-11-21,86.6912,
2001-11-22,86.7611,
2001-11-23,86.8807,
2001-11-24,.,No value available
2001-11-25,.,No value available
2001-11-26,87.0005,
2001-11-27,86.8312,
2001-11-28,87.0406,
2001-11-29,87.3612,
2001-11-30,87.5248,
2001-12-01,.,No value available
2001-12-02,.,No value available
2001-12-03,87.7962,
2001-12-04,87.5670,
2001-12-05,87.7204,
2001-12-06,87.5070,
2001-12-07,87.6622,
2001-12-08,.,No value available
2001-12-09,.,No value available
2001-12-10,87.3149,
2001-12-11,87.5837,
2001-12-12,87.6715,
2001-12-13,87.8364,
2001-12-14,88.2486,
2001-12-15,.,No value available
2001-12-16,.,No value available
2001-12-17,88.3650,
2001-12-18,88.0432,
2001-12-19,87.9240,
2001-12-20,87.9802,
2001-12-21,87.8345,
2001-12-22,.,No value available
2001-12-23,.,No value available
2001-12-24,86.9362,
2001-12-25,.,No value available
2001-12-26,.,No value available
2001-12-27,87.1485,
2001-12-28,86.9113,
2001-12-29,.,No value available
2001-12-30,.,No value available
2001-12-31,.,No value available
2002-01-01,.,No value available
2002-01-02,88.6933,
2002-01-03,88.6367,
2002-01-04,87.9723,
2002-01-05,.,No value available
2002-01-06,.,No value available
2002-01-07,87.6013,
2002-01-08,87.7303,
2002-01-09,87.8754,
2002-01-10,87.8019,
2002-01-11,87.8687,
2002-01-12,.,No value available
2002-01-13,.,No value available
2002-01-14,87.7978,
2002-01-15,87.7757,
2002-01-16,87.1549,
2002-01-17,87.3370,
2002-01-18,87.2879,
2002-01-19,.,No value available
2002-01-20,.,No value available
2002-01-21,87.4843,
2002-01-22,87.6165,
2002-01-23,87.7875,
2002-01-24,87.1751,
2002-01-25,86.4629,
2002-01-26,.,No value available
2002-01-27,.,No value available
2002-01-28,85.8612,
2002-01-29,86.0416,
2002-01-30,86.1645,
2002-01-31,86.1532,
2002-02-01,86.1794,
2002-02-02,.,No value available
2002-02-03,.,No value available
2002-02-04,86.2665,
2002-02-05,86.5344,
2002-02-06,86.4403,
2002-02-07,86.5931,
2002-02-08,87.1182,
2002-02-09,.,No value available
2002-02-10,.,No value available
2002-02-11,87.3479,
2002-02-12,86.9798,
2002-02-13,86.6817,
2002-02-14,86.3781,
2002-02-15,86.4456,
2002-02-16,.,No value available
2002-02-17,.,No value available
2002-02-18,86.5270,
2002-02-19,86.4900,
2002-02-20,86.8307,
2002-02-21,86.5772,
2002-02-22,86.8551,
2002-02-23,.,No value available
2002-02-24,.,No value available
2002-02-25,86.7003,
2002-02-26,86.4254,
2002-02-27,86.3528,
2002-02-28,86.3365,
2002-03-01,86.4080,
2002-03-02,.,No value available
2002-03-03,.,No value available
2002-03-04,86.0843,
2002-03-05,86.2365,
2002-03-06,86.4485,
2002-03-07,86.6631,
2002-03-08,86.7850,
2002-03-09,.,No value available
2002-03-10,.,No value available
2002-03-11,86.4927,
2002-03-12,86.5104,
2002-03-13,86.6431,
2002-03-14,87.0184,
2002-03-15,87.2874,
2002-03-16,.,No value available
2002-03-17,.,No value available
2002-03-18,86.9461,
2002-03-19,87.1742,
2002-03-20,87.0704,
2002-03-21,87.0912,
2002-03-22,86.9581,
2002-03-23,.,No value available
2002-03-24,.,No value available
2002-03-25,86.6977,
2002-03-26,86.6115,
2002-03-27,86.6168,
2002-03-28,86.4515,
2002-03-29,.,No value available
2002-03-30,.,No value available
2002-03-31,.,No value available
2002-04-01,.,No value available
2002-04-02,86.7377,
2002-04-03,86.8213,
2002-04-04,86.8892,
2002-04-05,86.7023,
2002-04-06,.,No value available
2002-04-07,.,No value available
2002-04-08,86.6019,
2002-04-09,86.5229,
2002-04-10,86.6410,
2002-04-11,86.6468,
2002-04-12,86.7142,
2002-04-13,.,No value available
2002-04-14,.,No value available
2002-04-15,86.6597,
2002-04-16,86.7036,
2002-04-17,87.1164,
2002-04-18,87.1712,
2002-04-19,87.0752,
2002-04-20,.,No value available
2002-04-21,.,No value available
2002-04-22,87.0080,
2002-04-23,86.9303,
2002-04-24,87.0703,
2002-04-25,87.4935,
2002-04-26,87.4751,
2002-04-27,.,No value available
2002-04-28,.,No value available
2002-04-29,87.8179,
2002-04-30,87.7445,
2002-05-01,.,No value available
2002-05-02,87.7654,
2002-05-03,88.0474,
2002-05-04,.,No value available
2002-05-05,.,No value available
2002-05-06,88.4434,
2002-05-07,88.4384,
2002-05-08,88.2396,
2002-05-09,88.1135,
2002-05-10,88.4148,
2002-05-11,.,No value available
2002-05-12,.,No value available
2002-05-13,88.4366,
2002-05-14,88.1923,
2002-05-15,87.8898,
2002-05-16,88.4295,
2002-05-17,88.5925,
2002-05-18,.,No value available
2002-05-19,.,No value available
2002-05-20,88.8428,
2002-05-21,88.8763,
2002-05-22,89.1083,
2002-05-23,88.8189,
2002-05-24,88.6899,
2002-05-25,.,No value available
2002-05-26,.,No value available
2002-05-27,88.6399,
2002-05-28,89.0219,
2002-05-29,89.4443,
2002-05-30,89.6669,
2002-05-31,89.7678,
2002-06-01,.,No value available
2002-06-02,.,No value available
2002-06-03,89.4009,
2002-06-04,90.1039,
2002-06-05,89.7888,
2002-06-06,89.9391,
2002-06-07,90.3888,
2002-06-08,.,No value available
2002-06-09,.,No value available
2002-06-10,90.5029,
2002-06-11,90.1713,
2002-06-12,90.3978,
2002-06-13,90.1050,
2002-06-14,90.4210,
2002-06-15,.,No value available
2002-06-16,.,No value available
2002-06-17,90.0620,
2002-06-18,90.3769,
2002-06-19,90.7622,
2002-06-20,90.8920,
2002-06-21,91.0368,
2002-06-22,.,No value available
2002-06-23,.,No value available
2002-06-24,91.8711,
2002-06-25,91.3799,
2002-06-26,92.3364,
2002-06-27,91.8653,
2002-06-28,92.6253,
2002-06-29,.,No value available
2002-06-30,.,No value available
2002-07-01,92.2893,
2002-07-02,91.8167,
2002-07-03,91.5416,
2002-07-04,91.6432,
2002-07-05,91.3602,
2002-07-06,.,No value available
2002-07-07,.,No value available
2002-07-08,91.8212,
2002-07-09,92.3558,
2002-07-10,91.9981,
2002-07-11,91.6218,
2002-07-12,91.7603,
2002-07-13,.,No value available
2002-07-14,.,No value available
2002-07-15,92.5514,
2002-07-16,93.1747,
2002-07-17,92.8961,
2002-07-18,92.7864,
2002-07-19,93.1951,
2002-07-20,.,No value available
2002-07-21,.,No value available
2002-07-22,92.8966,
2002-07-23,91.9720,
2002-07-24,92.0417,
2002-07-25,92.4758,
2002-07-26,92.5715,
2002-07-27,.,No value available
2002-07-28,.,No value available
2002-07-29,91.5688,
2002-07-30,91.6281,
2002-07-31,91.3051,
2002-08-01,91.2543,
2002-08-02,91.9833,
2002-08-03,.,No value available
2002-08-04,.,No value available
2002-08-05,91.8064,
2002-08-06,91.1245,
2002-08-07,91.2444,
2002-08-08,91.2543,
2002-08-09,91.5287,
2002-08-10,.,No value available
2002-08-11,.,No value available
2002-08-12,91.7762,
2002-08-13,91.9184,
2002-08-14,92.0094,
2002-08-15,91.5716,
2002-08-16,91.8779,
2002-08-17,.,No value available
2002-08-18,.,No value available
2002-08-19,91.7457,
2002-08-20,91.7882,
2002-08-21,91.5768,
2002-08-22,91.6636,
2002-08-23,91.3624,
2002-08-24,.,No value available
2002-08-25,.,No value available
2002-08-26,91.2955,
2002-08-27,91.5749,
2002-08-28,91.8303,
2002-08-29,91.8605,
2002-08-30,91.7283,
2002-08-31,.,No value available
2002-09-01,.,No value available
2002-09-02,91.6326,
2002-09-03,92.1197,
2002-09-04,92.3184,
2002-09-05,92.4117,
2002-09-06,92.0578,
2002-09-07,.,No value available
2002-09-08,.,No value available
2002-09-09,91.3259,
2002-09-10,91.1181,
2002-09-11,91.0634,
2002-09-12,91.1794,
2002-09-13,91.5784,
2002-09-14,.,No value available
2002-09-15,.,No value available
2002-09-16,91.0652,
2002-09-17,91.0063,
2002-09-18,91.3462,
2002-09-19,91.6398,
2002-09-20,91.7403,
2002-09-21,.,No value available
2002-09-22,.,No value available
2002-09-23,91.9283,
2002-09-24,91.9337,
2002-09-25,91.5342,
2002-09-26,91.6513,
2002-09-27,91.5732,
2002-09-28,.,No value available
2002-09-29,.,No value available
2002-09-30,91.9608,
2002-10-01,91.9708,
2002-10-02,91.8687,
2002-10-03,92.2198,
2002-10-04,92.0706,
2002-10-05,.,No value available
2002-10-06,.,No value available
2002-10-07,91.8316,
2002-10-08,91.8737,
2002-10-09,92.1555,
2002-10-10,92.4042,
2002-10-11,92.3635,
2002-10-12,.,No value available
2002-10-13,.,No value available
2002-10-14,92.4267,
2002-10-15,92.1458,
2002-10-16,92.1674,
2002-10-17,91.6948,
2002-10-18,91.6574,
2002-10-19,.,No value available
2002-10-20,.,No value available
2002-10-21,91.6549,
2002-10-22,91.8597,
2002-10-23,91.7830,
2002-10-24,91.5468,
2002-10-25,91.5880,
2002-10-26,.,No value available
2002-10-27,.,No value available
2002-10-28,91.5665,
2002-10-29,91.8651,
2002-10-30,91.8797,
2002-10-31,92.0602,
2002-11-01,92.6611,
2002-11-02,.,No value available
2002-11-03,.,No value available
2002-11-04,92.6092,
2002-11-05,93.0173,
2002-11-06,92.6506,
2002-11-07,92.8273,
2002-11-08,93.1459,
2002-11-09,.,No value available
2002-11-10,.,No value available
2002-11-11,93.0618,
2002-11-12,92.8490,
2002-11-13,92.7871,
2002-11-14,92.9393,
2002-11-15,92.6690,
2002-11-16,.,No value available
2002-11-17,.,No value available
2002-11-18,92.9073,
2002-11-19,93.1930,
2002-11-20,92.7858,
2002-11-21,92.8268,
2002-11-22,92.7042,
2002-11-23,.,No value available
2002-11-24,.,No value available
2002-11-25,92.1681,
2002-11-26,92.1567,
2002-11-27,92.4044,
2002-11-28,92.5247,
2002-11-29,92.4686,
2002-11-30,.,No value available
2002-12-01,.,No value available
2002-12-02,92.2587,
2002-12-03,92.7564,
2002-12-04,93.0301,
2002-12-05,92.9360,
2002-12-06,93.0239,
2002-12-07,.,No value available
2002-12-08,.,No value available
2002-12-09,93.3079,
2002-12-10,93.5582,
2002-12-11,93.2786,
2002-12-12,93.7599,
2002-12-13,94.0298,
2002-12-14,.,No value available
2002-12-15,.,No value available
2002-12-16,93.8882,
2002-12-17,94.3234,
2002-12-18,93.9108,
2002-12-19,93.9922,
2002-12-20,93.8847,
2002-12-21,.,No value available
2002-12-22,.,No value available
2002-12-23,94.1155,
2002-12-24,94.2155,
2002-12-25,.,No value available
2002-12-26,.,No value available
2002-12-27,94.6877,
2002-12-28,.,No value available
2002-12-29,.,No value available
2002-12-30,94.9285,
2002-12-31,95.2008,
2003-01-01,.,No value available
2003-01-02,95.0763,
2003-01-03,94.7685,
2003-01-04,.,No value available
2003-01-05,.,No value available
2003-01-06,95.0811,
2003-01-07,94.8350,
2003-01-08,94.6885,
2003-01-09,95.3395,
2003-01-10,95.4093,
2003-01-11,.,No value available
2003-01-12,.,No value available
2003-01-13,95.7071,
2003-01-14,95.7819,
2003-01-15,95.5972,
2003-01-16,95.6631,
2003-01-17,96.1997,
2003-01-18,.,No value available
2003-01-19,.,No value available
2003-01-20,96.3962,
2003-01-21,96.4536,
2003-01-22,96.9689,
2003-01-23,97.1363,
2003-01-24,97.0699,
2003-01-25,.,No value available
2003-01-26,.,No value available
2003-01-27,97.5678,
2003-01-28,97.2110,
2003-01-29,97.3618,
2003-01-30,96.6697,
2003-01-31,97.1642,
2003-02-01,.,No value available
2003-02-02,.,No value available
2003-02-03,96.8371,
2003-02-04,97.3137,
2003-02-05,97.8272,
2003-02-06,97.3287,
2003-02-07,97.3644,
2003-02-08,.,No value available
2003-02-09,.,No value available
2003-02-10,97.4701,
2003-02-11,97.0433,
2003-02-12,97.1897,
2003-02-13,97.3351,
2003-02-14,97.5401,
2003-02-15,.,No value available
2003-02-16,.,No value available
2003-02-17,97.2740,
2003-02-18,97.1575,
2003-02-19,97.2478,
2003-02-20,97.4725,
2003-02-21,97.9909,
2003-02-22,.,No value available
2003-02-23,.,No value available
2003-02-24,97.3416,
2003-02-25,97.5765,
2003-02-26,97.4410,
2003-02-27,97.8329,
2003-02-28,97.8157,
2003-03-01,.,No value available
2003-03-02,.,No value available
2003-03-03,97.9414,
2003-03-04,98.6959,
2003-03-05,98.8052,
2003-03-06,98.7241,
2003-03-07,99.1807,
2003-03-08,.,No value available
2003-03-09,.,No value available
2003-03-10,99.4253,
2003-03-11,99.6334,
2003-03-12,99.2729,
2003-03-13,98.3977,
2003-03-14,97.9381,
2003-03-15,.,No value available
2003-03-16,.,No value available
2003-03-17,98.1785,
2003-03-18,97.1759,
2003-03-19,97.1237,
2003-03-20,97.2660,
2003-03-21,97.1813,
2003-03-22,.,No value available
2003-03-23,.,No value available
2003-03-24,97.5248,
2003-03-25,97.7904,
2003-03-26,97.6576,
2003-03-27,98.0474,
2003-03-28,98.3052,
2003-03-29,.,No value available
2003-03-30,.,No value available
2003-03-31,99.1049,
2003-04-01,99.1199,
2003-04-02,98.8072,
2003-04-03,98.1018,
2003-04-04,98.1943,
2003-04-05,.,No value available
2003-04-06,.,No value available
2003-04-07,97.5135,
2003-04-08,97.8988,
2003-04-09,98.2753,
2003-04-10,98.4977,
2003-04-11,98.0652,
2003-04-12,.,No value available
2003-04-13,.,No value available
2003-04-14,98.0761,
2003-04-15,98.3175,
2003-04-16,98.6523,
2003-04-17,99.0397,
2003-04-18,.,No value available
2003-04-19,.,No value available
2003-04-20,.,No value available
2003-04-21,.,No value available
2003-04-22,99.5039,
2003-04-23,99.3012,
2003-04-24,99.5792,
2003-04-25,99.4916,
2003-04-26,.,No value available
2003-04-27,.,No value available
2003-04-28,99.6050,
2003-04-29,99.2241,
2003-04-30,100.2071,
2003-05-01,.,No value available
2003-05-02,100.6237,
2003-05-03,.,No value available
2003-05-04,.,No value available
2003-05-05,100.5280,
2003-05-06,101.1578,
2003-05-07,101.6901,
2003-05-08,101.5992,
2003-05-09,102.0362,
2003-05-10,.,No value available
2003-05-11,.,No value available
2003-05-12,102.6742,
2003-05-13,102.2526,
2003-05-14,102.0123,
2003-05-15,101.5407,
2003-05-16,101.6859,
2003-05-17,.,No value available
2003-05-18,.,No value available
2003-05-19,102.6671,
2003-05-20,102.6679,
2003-05-21,102.8165,
2003-05-22,103.0632,
2003-05-23,103.5799,
2003-05-24,.,No value available
2003-05-25,.,No value available
2003-05-26,103.7831,
2003-05-27,104.2340,
2003-05-28,103.4719,
2003-05-29,103.6655,
2003-05-30,104.0237,
2003-05-31,.,No value available
2003-06-01,.,No value available
2003-06-02,103.2953,
2003-06-03,103.5770,
2003-06-04,103.5523,
2003-06-05,103.8052,
2003-06-06,103.7776,
2003-06-07,.,No value available
2003-06-08,.,No value available
2003-06-09,103.4400,
2003-06-10,103.2597,
2003-06-11,103.3201,
2003-06-12,103.1842,
2003-06-13,103.3571,
2003-06-14,.,No value available
2003-06-15,.,No value available
2003-06-16,103.7468,
2003-06-17,103.4572,
2003-06-18,102.9393,
2003-06-19,102.8993,
2003-06-20,102.7089,
2003-06-21,.,No value available
2003-06-22,.,No value available
2003-06-23,102.1049,
2003-06-24,102.2321,
2003-06-25,102.0465,
2003-06-26,101.5751,
2003-06-27,101.7737,
2003-06-28,.,No value available
2003-06-29,.,No value available
2003-06-30,102.0507,
2003-07-01,102.5096,
2003-07-02,102.2993,
2003-07-03,101.7631,
2003-07-04,101.6687,
2003-07-05,.,No value available
2003-07-06,.,No value available
2003-07-07,101.2602,
2003-07-08,101.1804,
2003-07-09,101.4071,
2003-07-10,101.4512,
2003-07-11,101.1237,
2003-07-12,.,No value available
2003-07-13,.,No value available
2003-07-14,101.1473,
2003-07-15,101.4755,
2003-07-16,100.7018,
2003-07-17,101.3108,
2003-07-18,101.3077,
2003-07-19,.,No value available
2003-07-20,.,No value available
2003-07-21,101.7653,
2003-07-22,102.0661,
2003-07-23,102.3821,
2003-07-24,102.6185,
2003-07-25,102.6074,
2003-07-26,.,No value available
2003-07-27,.,No value available
2003-07-28,102.5246,
2003-07-29,102.3911,
2003-07-30,102.1869,
2003-07-31,101.6838,
2003-08-01,100.8951,
2003-08-02,.,No value available
2003-08-03,.,No value available
2003-08-04,101.6775,
2003-08-05,101.8511,
2003-08-06,102.0992,
2003-08-07,101.9227,
2003-08-08,101.5700,
2003-08-09,.,No value available
2003-08-10,.,No value available
2003-08-11,101.4717,
2003-08-12,101.6100,
2003-08-13,101.4129,
2003-08-14,101.3776,
2003-08-15,101.3113,
2003-08-16,.,No value available
2003-08-17,.,No value available
2003-08-18,101.0874,
2003-08-19,100.4459,
2003-08-20,100.4392,
2003-08-21,99.7937,
2003-08-22,99.1684,
2003-08-23,.,No value available
2003-08-24,.,No value available
2003-08-25,99.0755,
2003-08-26,98.7799,
2003-08-27,99.3779,
2003-08-28,98.8286,
2003-08-29,99.2600,
2003-08-30,.,No value available
2003-08-31,.,No value available
2003-09-01,99.5207,
2003-09-02,98.8912,
2003-09-03,98.4207,
2003-09-04,98.5823,
2003-09-05,99.2402,
2003-09-06,.,No value available
2003-09-07,.,No value available
2003-09-08,100.1407,
2003-09-09,100.5047,
2003-09-10,100.7686,
2003-09-11,100.9781,
2003-09-12,100.7147,
2003-09-13,.,No value available
2003-09-14,.,No value available
2003-09-15,101.3779,
2003-09-16,101.1262,
2003-09-17,100.8560,
2003-09-18,101.0604,
2003-09-19,100.9312,
2003-09-20,.,No value available
2003-09-21,.,No value available
2003-09-22,101.3153,
2003-09-23,101.1328,
2003-09-24,101.0237,
2003-09-25,101.1522,
2003-09-26,101.1496,
2003-09-27,.,No value available
2003-09-28,.,No value available
2003-09-29,100.8135,
2003-09-30,102.0511,
2003-10-01,102.3840,
2003-10-02,102.3164,
2003-10-03,102.1875,
2003-10-04,.,No value available
2003-10-05,.,No value available
2003-10-06,101.6080,
2003-10-07,102.6915,
2003-10-08,102.7942,
2003-10-09,102.7685,
2003-10-10,102.7504,
2003-10-11,.,No value available
