"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
1998-08,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.81,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,93.86,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88,104.88
1998-09,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,115.41,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20,118.20
1998-10,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,107.73,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,117.55,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39,120.39
1998-11,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.66,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,106.73,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,116.46,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27,119.27
1998-12,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.25,96.30,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,96.31,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,105.09,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62
1999-01,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.76,96.79,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,96.80,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,105.62,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17,108.17
1999-02,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.79,96.82,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,96.83,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,105.66,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21,108.21
1999-03,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.93,110.96,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,110.98,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,121.09,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02
1999-04,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.92,99.96,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,99.97,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,109.08,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71,111.71
1999-05,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.95,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,92.98,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91,103.91
1999-06,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.54,101.52,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,101.53,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,110.78,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46,113.46
1999-07,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.58,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.59,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,109.76,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41,112.41
1999-08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.08,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,96.10,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,104.86,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40,107.40
1999-09,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,113.48,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22,116.22
1999-10,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.39,102.40,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,102.41,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,111.74,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44,114.44
1999-11,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,106.96,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,116.71,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53,119.53
1999-12,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.66,98.68,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,98.69,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28,110.28
2000-01,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.62,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,98.63,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,107.62,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22,110.22
2000-02,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.66,102.68,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,112.05,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76,114.76
2000-03,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.62,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,109.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,119.63,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52
2000-04,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.15,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00,103.00
2000-05,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,106.47,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,116.17,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98
2000-06,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.30,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,93.27,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,101.77,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23
2000-07,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,105.90,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46,108.46
2000-08,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,109.11,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75,111.75
2000-09,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.49,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,100.48,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,109.64,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28,112.28
2000-10,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.89,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,110.13,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79,112.79
2000-11,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,106.84,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40,119.40
2000-12,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,91.85,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,100.22,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64,102.64
2001-01,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.77,104.75,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,104.76,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,114.31,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07,117.07
2001-02,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.89,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,97.90,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,106.82,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40,109.40
2001-03,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.46,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,117.27,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10,120.10
