"",2001-09-06,2001-10-05,2001-11-07,2001-12-06,2002-01-08,2002-02-07,2002-03-06,2002-04-05,2002-05-07,2002-06-06,2002-07-04,2002-08-07,2002-09-05,2002-10-04,2002-11-06,2002-12-05,2003-01-10,2003-02-06,2003-02-20,2003-04-04,2003-05-07,2003-06-05,2003-07-04,2003-08-06,2003-09-04,2003-10-07,2003-11-06,2003-12-04,2004-01-09,2004-02-05,2004-03-04,2004-04-07,2004-05-06,2004-06-04,2004-07-07,2004-08-05,2004-09-06,2004-10-06,2004-11-04,2004-12-06,2005-01-07,2005-02-04,2005-03-04,2005-04-06,2005-05-06,2005-06-06,2005-07-06,2005-08-04,2005-09-06,2005-10-06,2005-11-04,2005-11-17,2005-12-06,2005-12-20,2006-01-05,2006-01-23,2006-02-06,2006-03-07,2006-05-11,2006-06-29,2006-08-04,2006-09-06,2006-10-06,2006-11-06,2006-12-06,2007-01-08,2007-02-06,2007-03-07,2007-04-04,2007-05-07,2007-06-06,2007-07-06,2007-08-06,2007-09-06,2007-10-08,2007-11-06,2007-12-06,2008-01-08,2008-02-07,2008-03-06,2008-04-04,2008-05-07,2008-06-05,2008-07-04,2008-08-06,2008-09-04,2008-10-07,2008-11-06,2008-12-05,2009-01-08,2009-02-05,2009-03-11,2009-04-08,2009-05-07,2009-06-08,2009-07-07,2009-08-06,2009-09-07,2009-10-07,2009-11-06,2009-12-07,2010-01-07,2010-01-22,2010-02-04,2010-03-05,2010-04-07,2010-05-06,2010-06-07,2010-07-07,2010-08-05,2010-09-07,2010-10-06,2010-11-05,2010-12-07,2011-01-06,2011-02-07,2011-03-08,2011-04-06,2011-05-05,2011-06-07,2011-07-06,2011-08-04,2011-09-06,2011-10-06,2011-11-04,2011-12-06,2012-01-06,2012-02-06,2012-03-07,2012-04-04,2012-06-05,2012-07-05,2012-08-07,2012-09-06,2012-10-05,2012-11-06,2012-12-06,2013-01-08,2013-02-06,2013-03-07,2013-04-05,2013-05-07,2013-06-06,2013-07-05,2013-08-06,2013-09-05,2013-10-08,2013-11-07,2013-12-06,2014-01-08,2014-02-06,2014-03-06,2014-04-04,2014-05-07,2014-06-05,2014-07-04,2014-08-06,2014-09-04,2014-10-06,2014-11-06,2014-12-05,2015-01-08,2015-02-05
2002-05,,,,,,,,,,,126.4,126.3,126.3,126.3,126.3,126.3,126.3,126.3,126.3,100.3,100.2,100.2,100.3,100.3,100.3,100.3,100.7,100.7,100.7,100.9,100.9,100.9,100.9,100.6,100.3,100.3,100.2,100.2,100.2,100.2,,,,,,,,,,,100.5,100.5,100.4,100.4,100.4,100.4,100.4,100.3,100.3,100.3,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,100.4,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,90.5,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4
2002-06,,,,,,,,,,,,122.2,122.1,122.1,122.3,122.3,122.3,122.3,122.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,96.8,96.8,96.8,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.3,97.3,97.3,97.8,,,,,,,,,,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.9,98.0,98.0,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.1,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,89.7,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6,84.6
2002-07,,,,,,,,,,,,,121.0,121.6,121.4,121.4,121.4,121.4,121.4,96.8,96.8,96.8,96.8,96.8,96.8,96.8,96.9,96.9,96.9,97.0,97.0,97.0,97.0,97.3,97.2,97.2,97.2,97.1,97.1,97.1,97.0,97.0,,,,,,,,,97.0,97.0,96.9,96.9,96.9,96.9,96.9,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,88.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4,83.4
2002-08,,,,,,,,,,,,,,123.7,123.1,123.1,123.1,123.1,123.1,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,97.7,98.0,98.0,98.0,98.0,98.3,98.3,98.3,98.3,98.4,98.4,98.4,98.4,98.4,98.6,,,,,,,,98.5,98.5,98.6,98.6,98.6,98.6,98.6,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,90.3,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1,85.1
2002-09,,,,,,,,,,,,,,,120.0,121.9,121.9,121.9,121.9,96.8,96.8,96.8,96.8,96.8,96.8,96.8,97.0,97.0,97.0,96.8,96.8,96.8,96.8,97.0,97.0,97.0,97.0,97.0,97.0,97.0,96.9,96.9,97.1,97.1,,,,,,,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0,84.0
2002-10,,,,,,,,,,,,,,,,123.2,123.2,123.2,123.2,97.8,97.8,97.8,97.8,97.8,97.8,97.8,97.9,97.9,97.9,97.6,97.6,97.6,97.6,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.3,97.3,97.5,97.5,97.5,,,,,,97.4,97.4,97.3,97.3,97.3,97.3,97.3,97.4,97.4,97.4,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,88.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6,83.6
2002-11,,,,,,,,,,,,,,,,,125.3,124.9,124.9,99.2,99.2,99.2,99.1,99.1,99.1,99.1,99.2,99.2,99.2,98.7,98.7,98.7,98.7,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,,,,,99.0,99.0,99.0,99.0,99.0,99.0,99.0,98.7,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,98.8,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9,84.9
2002-12,,,,,,,,,,,,,,,,,,119.8,119.4,95.2,95.2,95.2,95.2,95.2,95.2,95.2,95.3,95.3,95.3,95.3,95.3,95.3,95.3,94.9,95.0,95.0,94.9,94.8,94.8,94.8,94.8,94.8,94.5,94.5,94.5,94.5,94.5,,,,94.4,94.4,94.4,94.4,94.4,94.4,94.4,94.3,94.3,94.3,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,86.9,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0
2003-01,,,,,,,,,,,,,,,,,,,,99.1,99.1,98.9,98.9,98.9,98.9,99.0,98.6,98.6,98.6,98.3,98.3,98.3,99.0,99.0,99.0,99.0,99.1,99.1,99.1,99.1,99.2,99.2,98.8,98.8,98.8,98.8,98.9,99.0,,,99.0,99.0,98.9,98.9,98.9,98.9,98.9,98.8,98.8,98.8,98.6,98.6,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.1,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.3,99.0,99.0,99.0,99.0,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,89.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4,84.4
2003-02,,,,,,,,,,,,,,,,,,,,98.5,98.3,98.2,98.2,98.2,98.2,98.1,98.2,98.2,98.2,97.9,97.9,97.9,98.3,98.4,98.5,98.5,98.4,98.4,98.4,98.4,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.3,98.3,,98.4,98.4,98.4,98.4,98.4,98.4,98.4,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.2,98.0,98.0,98.0,98.0,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,89.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2,84.2
2003-03,,,,,,,,,,,,,,,,,,,,,94.5,95.1,95.1,95.1,95.1,95.1,95.2,95.2,95.2,95.5,95.5,95.5,95.5,95.7,95.8,95.8,95.8,95.9,95.9,95.9,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.7,95.6,95.6,95.6,95.6,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.8,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.5,95.4,95.4,95.4,95.4,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,87.3,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4,82.4
2003-04,,,,,,,,,,,,,,,,,,,,,,96.4,96.5,96.5,96.5,96.5,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.1,96.2,96.2,96.2,96.2,96.2,96.2,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.2,96.2,96.2,96.5,96.5,96.7,96.7,96.7,96.7,96.7,96.8,96.8,96.8,96.7,96.7,96.8,96.8,96.8,96.8,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.9,96.9,96.9,96.9,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,87.5,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6,82.6
2003-05,,,,,,,,,,,,,,,,,,,,,,,94.4,94.0,94.1,94.0,94.4,94.4,94.4,94.6,94.6,94.6,94.7,94.5,94.2,94.2,94.1,94.1,94.1,94.1,94.2,94.2,94.3,94.3,94.3,94.3,94.3,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.3,94.4,94.4,94.5,94.5,94.4,94.4,94.4,94.4,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.2,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,94.1,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,85.5,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6,80.6
2003-06,,,,,,,,,,,,,,,,,,,,,,,,96.2,96.3,96.3,95.8,95.8,95.8,96.3,96.3,96.3,96.8,97.0,96.9,96.9,96.9,96.9,96.9,96.9,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.1,97.2,97.3,97.3,97.4,97.4,97.5,97.5,97.5,97.4,97.4,97.4,97.4,97.4,97.4,97.4,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.7,97.7,97.7,97.7,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,88.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8
2003-07,,,,,,,,,,,,,,,,,,,,,,,,,96.2,96.3,96.4,96.4,96.4,96.5,96.5,96.5,96.8,97.1,97.0,97.0,96.9,96.9,96.9,96.9,96.8,96.8,96.9,96.9,96.9,96.9,96.9,96.8,96.8,96.8,96.7,96.7,96.7,96.7,96.7,96.7,96.7,96.4,96.4,96.4,96.4,96.4,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.3,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.5,96.5,96.5,96.5,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,87.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8,82.8
2003-08,,,,,,,,,,,,,,,,,,,,,,,,,,96.9,96.3,96.3,96.3,96.7,96.7,96.7,96.2,96.4,96.4,96.4,96.4,96.4,96.4,96.4,96.5,96.5,96.7,96.7,96.7,96.7,96.7,96.6,96.5,96.5,96.6,96.6,96.7,96.7,96.7,96.7,96.7,96.8,96.8,96.8,97.0,97.0,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,96.6,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,88.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1,83.1
2003-09,,,,,,,,,,,,,,,,,,,,,,,,,,,97.2,98.1,98.1,97.8,97.8,97.8,98.0,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.4,98.4,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.3,98.3,98.3,98.3,98.3,98.3,98.3,98.4,98.4,98.4,98.4,98.4,98.2,98.2,98.2,98.2,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.5,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.8,98.8,98.8,98.8,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,89.9,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8,84.8
2003-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1,100.4,100.0,100.0,100.0,100.2,100.1,100.1,100.1,100.1,100.1,100.1,100.1,99.9,99.9,100.1,100.1,100.1,100.1,100.2,100.1,100.1,100.1,100.1,100.1,99.9,99.9,99.9,99.9,99.9,100.0,100.0,100.1,100.1,100.1,99.7,99.7,99.7,99.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9,85.9
2003-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9,100.3,100.3,100.3,100.0,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.0,100.0,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,100.3,100.3,100.3,100.3,100.3,100.3,100.3,100.1,100.2,100.2,100.2,100.2,100.1,100.1,100.1,100.1,99.9,99.9,99.9,99.9,99.9,99.9,99.9,99.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.9,99.9,99.9,99.9,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,91.4,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2
2003-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,101.9,101.9,101.8,101.3,101.4,101.4,101.3,101.3,101.3,101.3,101.2,101.2,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.8,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.7,100.6,100.6,100.9,100.9,100.9,100.9,100.9,100.9,101.0,101.0,101.0,101.0,101.0,101.0,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.1,101.0,101.0,101.0,101.0,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,93.6,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3,88.3
2004-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.9,100.6,100.7,100.6,100.7,100.7,100.8,100.7,100.7,100.7,100.8,100.8,100.5,100.5,100.5,100.5,100.5,100.6,100.6,100.6,100.7,100.7,100.6,100.6,100.6,100.6,100.6,101.0,101.0,101.0,100.9,100.9,101.3,101.3,101.3,101.3,101.3,101.3,101.4,101.4,101.4,101.4,101.4,101.4,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.6,101.2,101.2,101.2,101.2,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,91.5,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3,86.3
